Local Time,NO,NO2,NOX,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM10,CO,O3,NH3
2025-10-26 08:00:00+05:30,24.6,56.5,0.05,117.0,90.0,24.9,19.6,12.1,0.138,,,,
2025-10-26 09:00:00+05:30,24.6,56.4,0.05,130.0,78.2,25.1,22.8,69.1,1.17,,,,
2025-10-26 10:00:00+05:30,24.7,56.3,0.0501,159.0,70.8,24.9,25.2,18.6,1.18,,,,
2025-10-27 04:00:00+05:30,18.4,28.3,0.03,100.0,90.3,27.0,19.0,0.0,0.0,,,,
2025-10-27 05:00:00+05:30,18.7,28.1,0.0301,100.0,89.6,25.4,19.1,0.0,0.0,,,,
2025-10-27 06:00:00+05:30,18.4,28.1,0.0299,122.0,84.5,25.8,19.8,0.0125,0.285,,,,
2025-10-27 07:00:00+05:30,18.5,28.2,0.03,130.0,84.4,26.1,19.4,0.0,0.0,,,,
2025-10-27 08:00:00+05:30,18.7,34.7,0.0327,104.0,81.7,25.4,20.2,0.0,0.0,,,,
2025-10-27 09:00:00+05:30,18.7,46.9,0.0401,110.0,75.6,25.2,22.9,0.0,0.428,,,,
2025-10-27 10:00:00+05:30,18.3,47.4,0.0401,110.0,69.2,25.2,25.1,34.0,1.12,,,,
2025-10-27 11:00:00+05:30,18.4,47.0,0.04,103.0,66.7,25.1,26.9,35.6,1.71,,,,
2025-10-27 12:00:00+05:30,18.7,47.0,0.0402,79.0,61.5,25.2,28.8,81.3,1.7,,,,
2025-10-27 13:00:00+05:30,21.7,54.0,0.0459,67.8,56.1,23.9,30.8,117.0,0.735,,,,
2025-10-27 14:00:00+05:30,24.8,56.2,0.05,70.0,60.0,23.6,29.5,211.0,0.77,,,,
2025-10-27 15:00:00+05:30,30.3,66.5,0.0601,76.6,62.5,23.0,28.3,184.0,0.123,,,,
2025-10-27 16:00:00+05:30,26.3,47.4,0.0474,79.2,66.1,23.1,27.0,181.0,0.185,,,,
2025-10-27 17:00:00+05:30,20.7,36.2,0.0365,84.2,66.8,29.3,26.0,130.0,0.368,,,,
2025-10-27 18:00:00+05:30,18.8,37.4,0.0352,81.3,68.2,30.0,24.9,137.0,0.318,,,,
2025-10-27 19:00:00+05:30,18.5,37.6,0.0351,70.3,68.2,30.4,24.3,104.0,1.23,,,,
2025-10-27 20:00:00+05:30,18.4,37.6,0.035,77.5,67.8,29.9,23.8,128.0,1.67,,,,
2025-10-27 21:00:00+05:30,18.5,37.9,0.0352,69.0,69.9,30.1,23.2,125.0,1.08,,,,
2025-10-27 22:00:00+05:30,18.5,48.6,0.0401,63.8,72.3,28.9,22.4,148.0,0.405,,,,
2025-10-27 23:00:00+05:30,18.4,54.5,0.0439,57.5,73.8,28.2,21.9,148.0,0.08,,,,
2025-10-28 00:00:00+05:30,18.3,54.6,0.0439,59.0,75.6,28.3,21.4,145.0,0.0,,,,
2025-10-28 01:00:00+05:30,18.7,54.5,0.0442,54.0,79.2,27.9,20.5,145.0,0.0,,,,
2025-10-28 02:00:00+05:30,18.4,54.5,0.0439,53.3,78.4,28.2,20.8,145.0,0.0,,,,
2025-10-28 03:00:00+05:30,18.5,54.5,0.0441,50.0,80.3,28.1,20.7,145.0,0.0,,,,
2025-10-28 04:00:00+05:30,18.6,54.6,0.0441,64.7,80.1,28.2,20.8,145.0,0.08,,,,
2025-10-28 05:00:00+05:30,18.4,54.7,0.0441,93.6,80.5,28.1,20.5,177.0,0.668,,,,
2025-10-28 06:00:00+05:30,18.3,54.8,0.044,86.0,80.5,28.9,20.4,34.1,0.54,,,,
2025-10-28 07:00:00+05:30,18.5,50.9,0.0429,73.8,80.3,28.2,20.4,26.4,0.11,,,,
2025-10-28 08:00:00+05:30,18.7,35.9,0.0343,82.5,79.5,28.1,21.0,26.5,0.303,,,,
2025-10-28 09:00:00+05:30,18.5,35.7,0.034,85.3,76.6,28.5,22.1,40.8,0.655,,,,
2025-10-28 10:00:00+05:30,18.5,35.7,0.034,90.0,72.9,28.2,23.2,33.2,0.703,,,,
2025-10-28 11:00:00+05:30,18.4,35.7,0.034,93.0,69.4,28.3,24.7,33.4,0.575,,,,
2025-10-28 12:00:00+05:30,18.4,35.7,0.0339,66.0,66.6,29.2,26.6,26.6,0.39,,,,
2025-10-28 13:00:00+05:30,18.5,35.7,0.034,47.0,66.0,27.9,26.5,42.7,0.94,,,,
2025-10-28 14:00:00+05:30,18.6,28.3,0.0306,44.5,66.8,27.1,26.6,38.2,0.593,,,,
2025-10-28 15:00:00+05:30,18.8,26.4,0.0293,41.0,68.6,26.6,26.2,13.7,0.72,,,,
2025-10-28 16:00:00+05:30,18.5,26.5,0.0291,47.3,70.1,26.6,25.9,27.3,0.465,,,,
2025-10-28 17:00:00+05:30,18.4,26.3,0.0289,50.5,72.3,26.5,25.3,18.0,0.04,,,,
2025-10-28 18:00:00+05:30,18.5,36.1,0.0336,58.0,75.2,26.3,23.3,0.0,0.0,,,,
2025-10-28 19:00:00+05:30,18.3,37.7,0.0349,57.5,80.1,26.0,22.0,0.0,0.0,,,,
2025-10-28 20:00:00+05:30,18.3,37.6,0.0349,61.5,79.6,26.1,22.1,0.0,0.0,,,,
2025-10-28 23:00:00+05:30,18.6,48.8,0.0411,69.5,83.9,25.8,20.4,0.0,0.0,,,,
2025-10-29 00:00:00+05:30,18.4,48.7,0.0409,68.0,85.5,26.1,20.2,0.0,0.0,,,,
2025-10-29 01:00:00+05:30,18.5,48.9,0.0411,63.3,85.7,26.0,20.2,0.0,0.11,,,,
2025-10-29 02:00:00+05:30,18.6,48.7,0.0411,72.8,87.2,26.3,19.8,0.0,0.0,,,,
2025-10-29 03:00:00+05:30,18.6,48.9,0.0411,80.0,88.9,26.0,19.5,0.0,0.0,,,,
2025-10-29 04:00:00+05:30,18.3,48.9,0.0409,74.2,90.8,26.1,19.0,0.0,0.0,,,,
2025-10-29 05:00:00+05:30,18.5,49.2,0.0412,70.3,91.5,26.1,18.8,0.0,0.0,,,,
2025-10-29 06:00:00+05:30,18.3,48.6,0.0409,76.5,91.3,26.2,18.8,0.0,0.0,,,,
2025-10-29 07:00:00+05:30,18.7,42.3,0.0379,80.8,91.8,24.2,18.7,0.0,0.0,,,,
2025-10-29 08:00:00+05:30,18.2,41.4,0.0368,71.0,89.6,23.9,19.9,0.0,0.0,,,,
2025-10-29 09:00:00+05:30,18.4,41.4,0.037,72.5,80.4,24.1,22.3,0.0,0.0,,,,
2025-10-29 10:00:00+05:30,18.2,41.9,0.0371,76.3,73.8,24.0,24.0,231.0,0.75,,,,
2025-10-29 11:00:00+05:30,18.6,41.5,0.0372,72.3,69.6,24.3,25.4,268.0,1.86,,,,
2025-10-29 12:00:00+05:30,18.5,41.3,0.0369,68.8,67.4,25.0,27.1,286.0,1.38,,,,
2025-10-29 13:00:00+05:30,18.5,55.3,0.0438,73.5,64.4,24.8,28.8,266.0,1.32,,,,
2025-10-29 14:00:00+05:30,21.7,63.4,0.0509,75.5,64.1,25.4,28.6,209.0,1.33,,,,
2025-10-29 15:00:00+05:30,24.5,65.9,0.055,88.5,66.6,25.3,27.8,307.0,0.803,,,,
2025-10-29 16:00:00+05:30,24.4,65.9,0.0549,95.5,68.9,24.7,27.5,318.0,0.145,,,,
2025-10-29 17:00:00+05:30,24.7,65.8,0.0551,88.8,72.7,24.9,26.3,318.0,0.0,,,,
2025-10-29 18:00:00+05:30,24.5,66.0,0.055,74.3,77.9,25.5,24.1,319.0,0.0,,,,
2025-10-29 19:00:00+05:30,24.5,65.9,0.055,81.0,82.8,24.9,22.5,319.0,0.0,,,,
2025-10-29 20:00:00+05:30,24.5,65.7,0.0549,99.0,86.1,25.3,21.7,318.0,0.0,,,,
2025-10-29 21:00:00+05:30,24.7,65.8,0.055,128.0,87.7,26.0,21.1,319.0,0.0,,,,
2025-10-29 22:00:00+05:30,24.7,65.7,0.055,136.0,88.8,26.3,20.8,319.0,0.0,,,,
2025-10-29 23:00:00+05:30,24.6,65.9,0.055,140.0,89.5,26.0,20.7,319.0,0.0,,,,
2025-10-30 00:00:00+05:30,24.7,51.3,0.0487,138.0,89.4,27.9,20.6,319.0,0.0,,,,
2025-10-30 01:00:00+05:30,24.6,45.0,0.044,132.0,89.4,27.8,20.6,319.0,0.0,,,,
2025-10-30 02:00:00+05:30,24.2,45.3,0.0438,130.0,90.3,27.3,20.4,319.0,0.0,,,,
2025-10-30 03:00:00+05:30,24.5,45.2,0.044,115.0,89.6,27.0,20.5,319.0,0.0,,,,
2025-10-30 04:00:00+05:30,24.6,45.1,0.044,108.0,87.0,26.4,21.0,319.0,0.0,,,,
2025-10-30 05:00:00+05:30,24.5,45.1,0.0439,116.0,87.5,26.7,21.1,319.0,0.075,,,,
2025-10-30 06:00:00+05:30,24.5,45.2,0.0439,140.0,87.9,27.4,21.0,319.0,0.0,,,,
2025-10-30 07:00:00+05:30,24.6,45.0,0.0439,145.0,86.7,26.2,21.3,319.0,0.0,,,,
2025-10-30 08:00:00+05:30,24.7,36.7,0.0402,133.0,84.8,26.4,22.0,329.0,0.015,,,,
2025-10-30 09:00:00+05:30,24.7,30.1,0.0361,141.0,82.2,26.6,22.9,354.0,0.455,,,,
2025-10-30 10:00:00+05:30,24.7,30.1,0.0361,137.0,78.6,26.7,24.2,84.7,0.555,,,,
2025-10-30 11:00:00+05:30,24.7,30.1,0.0361,133.0,76.7,26.1,25.4,27.7,0.648,,,,
2025-10-30 12:00:00+05:30,24.7,30.0,0.036,142.0,76.1,26.4,25.8,32.4,0.578,,,,
2025-10-30 13:00:00+05:30,24.6,30.4,0.0361,144.0,72.1,26.2,27.1,25.1,0.29,,,,
2025-10-30 14:00:00+05:30,24.6,30.2,0.0361,135.0,68.5,25.6,28.7,169.0,0.128,,,,
2025-10-30 15:00:00+05:30,24.6,30.3,0.0361,94.5,72.9,25.5,27.0,181.0,0.08,,,,
2025-10-30 16:00:00+05:30,24.6,31.3,0.0364,82.0,73.9,25.4,26.5,189.0,0.123,,,,
2025-10-30 17:00:00+05:30,24.9,37.1,0.0399,84.3,76.9,24.3,25.7,182.0,0.0,,,,
2025-10-30 18:00:00+05:30,24.6,37.6,0.0399,85.3,80.3,24.9,24.6,182.0,0.0125,,,,
2025-10-30 19:00:00+05:30,24.8,37.6,0.0402,81.4,85.4,24.1,23.1,182.0,0.0,,,,
2025-10-30 20:00:00+05:30,24.7,37.5,0.04,73.8,88.0,23.7,22.6,182.0,0.0,,,,
2025-10-30 21:00:00+05:30,24.6,37.8,0.0401,70.0,88.7,23.8,22.7,182.0,0.0,,,,
2025-10-30 22:00:00+05:30,24.7,37.6,0.04,63.3,89.6,23.7,22.6,182.0,0.0,,,,
2025-10-30 23:00:00+05:30,24.6,37.8,0.0401,49.4,90.9,23.9,22.4,182.0,0.0,,,,
2025-10-31 00:00:00+05:30,24.5,42.7,0.0422,45.0,88.7,24.2,22.6,182.0,0.0,,,,
2025-10-31 01:00:00+05:30,24.5,45.3,0.044,38.5,89.4,23.8,22.5,182.0,0.0,,,,
2025-10-31 02:00:00+05:30,24.8,45.2,0.0442,36.0,90.5,23.5,22.5,182.0,0.0,,,,
2025-10-31 03:00:00+05:30,24.6,45.2,0.0441,42.8,92.0,23.8,22.3,182.0,0.0,,,,
2025-10-31 04:00:00+05:30,24.7,44.8,0.0439,43.3,93.4,23.9,22.1,182.0,0.0,,,,
2025-10-31 05:00:00+05:30,24.7,45.0,0.044,39.8,93.5,23.8,22.2,182.0,0.0125,,,,
2025-10-31 06:00:00+05:30,24.6,45.2,0.044,39.7,93.4,24.3,22.3,182.0,0.0367,,,,
2025-10-31 07:00:00+05:30,24.5,41.8,0.0426,39.8,93.3,25.1,22.3,256.0,0.0,,,,
2025-10-31 08:00:00+05:30,24.4,35.8,0.0389,50.0,90.8,26.0,22.9,307.0,0.153,,,,
2025-10-31 09:00:00+05:30,24.5,35.9,0.039,53.2,86.0,26.1,24.4,221.0,0.328,,,,
2025-10-31 10:00:00+05:30,24.6,35.7,0.039,46.3,80.0,26.1,26.2,172.0,0.438,,,,
2025-10-31 11:00:00+05:30,24.6,35.5,0.0388,43.4,76.5,26.3,27.2,235.0,0.575,,,,
2025-10-31 12:00:00+05:30,24.7,35.6,0.039,44.0,72.7,26.4,28.0,154.0,0.678,,,,
2025-10-31 13:00:00+05:30,23.5,44.5,0.0411,42.5,67.7,26.2,29.8,215.0,1.03,,,,
2025-10-31 14:00:00+05:30,18.7,65.8,0.0501,43.9,67.9,26.3,30.6,118.0,0.713,,,,
2025-10-31 15:00:00+05:30,18.6,65.8,0.0501,50.0,67.7,26.1,30.4,141.0,0.265,,,,
2025-10-31 16:00:00+05:30,18.6,65.7,0.0501,42.0,68.9,26.1,29.1,305.0,0.317,,,,
2025-10-31 17:00:00+05:30,18.5,65.7,0.05,39.5,74.5,26.2,27.1,320.0,0.0,,,,
2025-10-31 18:00:00+05:30,18.4,65.8,0.0499,40.2,79.2,26.6,25.0,320.0,0.0,,,,
2025-10-31 19:00:00+05:30,18.4,65.8,0.05,50.0,84.0,26.0,23.3,320.0,0.0,,,,
2025-10-31 20:00:00+05:30,18.5,65.7,0.05,73.5,86.1,26.3,22.9,320.0,0.0,,,,
2025-10-31 21:00:00+05:30,18.6,65.7,0.0501,86.3,87.7,26.5,22.3,320.0,0.0,,,,
2025-10-31 22:00:00+05:30,21.4,48.6,0.0445,92.8,89.4,26.6,22.0,320.0,0.0,,,,
2025-10-31 23:00:00+05:30,24.4,37.8,0.0399,69.0,91.0,26.5,21.7,320.0,0.0,,,,
2025-11-01 00:00:00+05:30,24.5,37.6,0.0399,0.0,91.6,27.4,21.5,320.0,0.0,,,,
2025-11-01 01:00:00+05:30,24.7,37.8,0.0402,0.025,93.1,26.7,20.8,320.0,0.0,,,,
2025-11-01 02:00:00+05:30,24.7,37.7,0.0401,0.0167,94.1,26.5,20.6,320.0,0.0,,,,
2025-11-01 03:00:00+05:30,24.8,37.7,0.0402,0.025,93.7,26.1,20.5,320.0,0.0,,,,
2025-11-01 04:00:00+05:30,24.7,37.7,0.0402,0.0,94.0,26.5,20.3,320.0,0.0,,,,
2025-11-01 06:00:00+05:30,24.6,37.7,0.0401,0.0,95.6,26.6,19.5,320.0,0.0,,,,
2025-11-01 07:00:00+05:30,24.6,42.5,0.0423,0.0125,95.9,25.1,19.4,320.0,0.0,,,,
2025-11-01 08:00:00+05:30,24.4,45.2,0.0438,0.025,93.2,25.1,20.3,320.0,0.0,,,,
2025-11-01 09:00:00+05:30,24.7,45.2,0.0442,0.0125,81.9,25.2,22.7,319.0,0.0,,,,
2025-11-01 10:00:00+05:30,19.7,43.2,0.0391,0.0,73.2,22.2,24.9,318.0,0.0,,,,
2025-11-01 11:00:00+05:30,18.2,45.2,0.0378,0.0,68.3,22.6,27.0,318.0,0.0,,,,
2025-11-01 12:00:00+05:30,24.2,56.7,0.0501,0.0,65.4,23.7,28.8,330.0,0.07,,,,
2025-11-01 13:00:00+05:30,24.5,69.1,0.0566,45.7,62.5,22.7,29.7,310.0,0.85,,,,
2025-11-01 14:00:00+05:30,19.3,75.4,0.0558,133.0,62.9,23.2,29.5,307.0,1.34,,,,
2025-11-01 15:00:00+05:30,18.4,61.4,0.0485,123.0,56.3,23.5,29.4,290.0,1.83,,,,
2025-11-01 16:00:00+05:30,18.5,38.4,0.0362,106.0,54.5,22.5,28.3,305.0,0.275,,,,
2025-11-01 17:00:00+05:30,18.7,37.6,0.0352,54.5,65.8,22.2,25.8,304.0,0.0,,,,
2025-11-01 18:00:00+05:30,18.5,37.7,0.0351,62.5,75.2,23.0,23.0,305.0,0.0,,,,
2025-11-01 19:00:00+05:30,18.4,37.5,0.0349,111.0,82.7,23.8,21.8,305.0,0.0,,,,
2025-11-01 20:00:00+05:30,18.5,37.5,0.035,150.0,83.1,23.5,21.2,305.0,0.0,,,,
2025-11-01 21:00:00+05:30,18.3,37.7,0.0349,135.0,82.9,23.1,20.6,305.0,0.0,,,,
2025-11-01 22:00:00+05:30,18.3,37.5,0.0349,122.0,81.2,23.1,20.5,305.0,0.0,,,,
2025-11-01 23:00:00+05:30,18.6,37.3,0.0349,125.0,81.8,22.7,19.8,305.0,0.0,,,,
2025-11-02 00:00:00+05:30,18.4,37.4,0.0349,114.0,81.2,23.1,19.5,305.0,0.0,,,,
2025-11-02 01:00:00+05:30,18.4,37.7,0.035,110.0,78.6,22.9,19.5,305.0,0.0,,,,
2025-11-02 02:00:00+05:30,18.5,37.4,0.035,100.0,78.3,22.6,19.2,305.0,0.0,,,,
2025-11-02 03:00:00+05:30,18.6,37.6,0.0351,93.8,78.5,22.4,19.2,305.0,0.0,,,,
2025-11-02 04:00:00+05:30,18.4,37.6,0.0349,94.3,80.6,22.5,18.8,305.0,0.0,,,,
2025-11-02 05:00:00+05:30,18.7,37.5,0.0352,120.0,82.1,22.6,18.4,305.0,0.0,,,,
2025-11-02 06:00:00+05:30,18.9,37.6,0.0353,133.0,84.3,22.6,18.1,305.0,0.0,,,,
2025-11-02 07:00:00+05:30,18.5,37.6,0.035,135.0,85.5,23.0,18.1,305.0,0.0,,,,
2025-11-02 08:00:00+05:30,18.5,37.5,0.035,130.0,79.1,22.8,20.5,305.0,0.0,,,,
2025-11-02 09:00:00+05:30,18.6,37.5,0.0351,128.0,72.6,22.8,22.2,268.0,0.36,,,,
2025-11-02 10:00:00+05:30,18.5,37.7,0.0351,132.0,68.0,22.9,24.3,275.0,0.353,,,,
2025-11-02 11:00:00+05:30,20.5,40.8,0.0382,129.0,67.0,25.4,26.5,232.0,0.553,,,,
2025-11-02 12:00:00+05:30,21.9,41.3,0.0398,111.0,59.0,25.6,28.8,284.0,1.36,,,,
2025-11-02 13:00:00+05:30,22.1,41.2,0.0399,92.3,51.6,25.3,29.8,283.0,2.08,,,,
2025-11-02 14:00:00+05:30,22.9,37.6,0.0392,69.3,49.7,25.3,30.0,295.0,2.48,,,,
2025-11-02 15:00:00+05:30,26.6,25.1,0.0351,53.5,51.4,25.0,29.6,285.0,1.63,,,,
2025-11-02 16:00:00+05:30,27.3,24.4,0.0351,50.0,52.8,25.0,28.7,300.0,1.17,,,,
2025-11-02 17:00:00+05:30,27.1,24.6,0.0351,51.0,60.5,24.8,26.5,350.0,0.0,,,,
2025-11-02 18:00:00+05:30,27.2,24.4,0.0351,45.3,68.6,24.7,23.2,356.0,0.0,,,,
2025-11-02 19:00:00+05:30,26.9,24.5,0.0349,56.5,73.3,25.2,21.5,356.0,0.0,,,,
2025-11-02 20:00:00+05:30,27.0,24.4,0.0349,83.5,75.7,25.5,20.8,356.0,0.0,,,,
2025-11-02 21:00:00+05:30,27.1,24.6,0.0351,93.9,76.9,25.4,20.1,356.0,0.0,,,,
2025-11-02 22:00:00+05:30,27.1,24.5,0.0351,89.1,77.6,25.3,19.7,356.0,0.0,,,,
2025-11-02 23:00:00+05:30,27.1,24.4,0.035,94.0,77.5,24.8,19.4,356.0,0.0,,,,
2025-11-03 00:00:00+05:30,27.2,27.4,0.0362,97.0,77.4,25.2,19.0,356.0,0.0,,,,
2025-11-03 02:00:00+05:30,27.4,33.7,0.0402,79.9,77.6,26.0,18.1,356.0,0.0,,,,
2025-11-03 03:00:00+05:30,27.3,33.8,0.0402,90.5,78.2,24.9,17.9,356.0,0.0,,,,
2025-11-03 04:00:00+05:30,27.2,33.7,0.0401,114.0,79.2,25.2,17.9,356.0,0.0,,,,
2025-11-03 05:00:00+05:30,27.1,33.9,0.0401,125.0,78.0,24.8,17.7,356.0,0.0,,,,
2025-11-03 06:00:00+05:30,27.0,34.0,0.04,103.0,77.3,24.8,17.5,356.0,0.0,,,,
2025-11-03 07:00:00+05:30,23.3,46.6,0.0432,108.0,77.3,24.9,17.2,357.0,0.0,,,,
2025-11-03 08:00:00+05:30,22.1,48.8,0.0439,117.0,74.1,25.2,18.6,356.0,0.0,,,,
2025-11-03 09:00:00+05:30,22.1,49.0,0.044,116.0,69.2,64.0,21.0,349.0,0.0367,,,,
2025-11-03 10:00:00+05:30,22.2,48.9,0.0441,108.0,64.8,73.2,23.4,302.0,0.135,,,,
2025-11-03 11:00:00+05:30,22.1,48.9,0.044,119.0,61.9,73.4,25.8,188.0,0.255,,,,
2025-11-03 12:00:00+05:30,23.1,43.8,0.0423,122.0,58.8,49.6,28.0,190.0,0.44,,,,
2025-11-03 14:00:00+05:30,20.8,34.1,0.035,185.0,50.5,21.0,31.1,267.0,0.37,,,,
2025-11-03 15:00:00+05:30,20.9,33.8,0.035,118.0,50.2,20.3,30.1,274.0,0.53,,,,
2025-11-03 16:00:00+05:30,22.4,35.1,0.0368,95.8,54.0,20.7,28.5,306.0,0.025,,,,
2025-11-03 17:00:00+05:30,24.4,36.0,0.039,83.2,61.1,20.3,26.0,306.0,0.0,,,,
2025-11-03 18:00:00+05:30,24.5,35.7,0.039,77.3,71.1,20.0,21.7,307.0,0.0,,,,
2025-11-03 19:00:00+05:30,24.4,35.7,0.0389,88.9,73.0,20.6,20.5,307.0,0.0,,,,
2025-11-03 20:00:00+05:30,24.4,35.9,0.039,114.0,75.5,19.9,19.7,307.0,0.0,,,,
2025-11-03 21:00:00+05:30,24.8,35.7,0.0392,137.0,78.2,20.0,18.9,307.0,0.0,,,,
2025-11-04 10:00:00+05:30,24.5,37.7,0.04,105.0,57.5,25.5,27.1,145.0,0.9,,,,
2025-11-04 11:00:00+05:30,24.7,37.7,0.0401,93.0,54.7,25.0,28.8,145.0,0.39,,,,
2025-11-04 12:00:00+05:30,24.7,37.6,0.0401,69.0,51.6,24.9,30.4,134.0,0.407,,,,
2025-11-04 15:00:00+05:30,24.7,37.7,0.0402,64.7,50.8,24.2,30.7,116.0,0.477,,,,
2025-11-04 16:00:00+05:30,25.4,36.2,0.0402,64.3,55.7,23.9,28.8,163.0,0.217,,,,
2025-11-04 17:00:00+05:30,29.0,30.9,0.0402,51.9,61.1,23.9,27.3,168.0,0.42,,,,
2025-11-04 18:00:00+05:30,29.6,30.1,0.0401,46.1,67.8,24.0,25.2,159.0,0.0,,,,
2025-11-04 19:00:00+05:30,29.6,30.0,0.04,52.8,70.6,24.2,23.4,153.0,0.0275,,,,
2025-11-04 20:00:00+05:30,29.6,30.0,0.04,47.5,72.2,23.9,23.4,159.0,0.0525,,,,
2025-11-04 21:00:00+05:30,29.8,29.9,0.0402,53.3,74.3,23.9,23.7,168.0,0.0125,,,,
2025-11-04 22:00:00+05:30,29.5,31.8,0.0404,56.5,78.0,23.5,22.4,168.0,0.0,,,,
2025-11-04 23:00:00+05:30,29.7,41.4,0.0461,58.0,79.1,23.9,22.3,167.0,0.0,,,,
2025-11-05 00:00:00+05:30,29.4,41.5,0.046,58.0,80.8,24.2,21.8,167.0,0.0,,,,
2025-11-05 01:00:00+05:30,29.7,41.5,0.0462,63.5,83.7,24.3,20.8,167.0,0.0,,,,
2025-11-05 02:00:00+05:30,29.5,41.6,0.0462,64.9,86.8,24.2,19.9,167.0,0.0,,,,
2025-11-05 03:00:00+05:30,29.6,41.2,0.046,63.0,88.0,24.1,19.8,167.0,0.0,,,,
2025-11-05 04:00:00+05:30,29.5,41.4,0.046,51.3,87.3,23.8,20.1,167.0,0.0,,,,
2025-11-05 05:00:00+05:30,29.7,41.4,0.0462,36.0,85.9,23.6,20.6,181.0,0.0,,,,
2025-11-05 06:00:00+05:30,29.6,41.3,0.046,40.6,90.7,24.0,19.3,182.0,0.0,,,,
2025-11-05 07:00:00+05:30,29.6,41.3,0.0461,37.4,92.4,23.7,19.0,179.0,0.0,,,,
2025-11-05 08:00:00+05:30,29.6,38.0,0.0446,48.0,89.1,24.8,20.6,166.0,0.0,,,,
2025-11-05 09:00:00+05:30,29.6,32.2,0.0412,49.5,78.1,25.8,23.7,120.0,0.17,,,,
2025-11-05 10:00:00+05:30,29.7,32.1,0.0412,45.4,72.9,25.9,25.1,198.0,0.81,,,,
2025-11-05 11:00:00+05:30,29.7,36.3,0.0432,44.8,69.2,26.1,26.2,216.0,1.34,,,,
2025-11-05 12:00:00+05:30,29.4,37.4,0.0438,33.3,67.0,26.4,28.2,263.0,1.39,,,,
2025-11-05 13:00:00+05:30,25.6,36.8,0.0404,33.8,65.6,26.3,29.0,268.0,1.49,,,,
2025-11-05 14:00:00+05:30,24.5,36.1,0.0396,43.0,63.8,26.1,29.5,280.0,1.45,,,,
2025-11-05 15:00:00+05:30,19.0,27.3,0.0303,52.0,63.4,26.2,29.0,273.0,1.56,,,,
2025-11-05 16:00:00+05:30,13.0,18.6,0.0205,25.9,62.5,26.0,28.2,301.0,1.87,,,,
2025-11-05 17:00:00+05:30,17.6,29.9,0.0288,32.3,61.2,26.5,27.7,310.0,2.02,,,,
2025-11-05 18:00:00+05:30,18.4,56.4,0.0449,42.8,61.6,27.3,26.3,308.0,1.66,,,,
2025-11-05 19:00:00+05:30,18.6,55.3,0.0447,57.0,66.2,29.0,25.2,307.0,2.08,,,,
2025-11-05 20:00:00+05:30,20.8,49.3,0.0432,69.5,67.8,24.6,24.5,307.0,1.89,,,,
2025-11-05 21:00:00+05:30,21.0,48.7,0.043,75.5,67.5,24.7,23.5,312.0,1.88,,,,
2025-11-05 22:00:00+05:30,21.0,48.7,0.043,93.5,70.4,24.5,21.7,316.0,0.663,,,,
2025-11-05 23:00:00+05:30,20.9,49.0,0.043,109.0,65.3,24.6,21.6,309.0,2.03,,,,
2025-11-06 00:00:00+05:30,20.9,49.0,0.0431,115.0,62.7,25.3,20.9,312.0,2.22,,,,
2025-11-06 01:00:00+05:30,21.0,48.9,0.0431,139.0,63.8,24.7,19.3,309.0,1.74,,,,
2025-11-06 02:00:00+05:30,20.9,49.0,0.043,122.0,63.2,24.4,19.0,309.0,2.09,,,,
2025-11-06 03:00:00+05:30,20.8,49.1,0.0431,105.0,66.8,24.1,17.4,302.0,0.883,,,,
2025-11-06 04:00:00+05:30,21.0,48.9,0.0431,101.0,74.5,23.6,14.4,298.0,0.0,,,,
2025-11-06 05:00:00+05:30,21.0,48.9,0.0431,113.0,74.5,23.6,13.9,298.0,0.0,,,,
2025-11-06 06:00:00+05:30,20.9,49.0,0.0431,123.0,76.5,23.9,13.4,298.0,0.0,,,,
2025-11-06 07:00:00+05:30,21.1,49.0,0.0431,154.0,78.6,24.2,13.3,298.0,0.0,,,,
2025-11-06 08:00:00+05:30,20.9,43.2,0.0404,181.0,74.8,23.9,15.2,304.0,0.258,,,,
2025-11-06 09:00:00+05:30,21.0,39.6,0.0381,197.0,67.4,23.9,18.3,310.0,0.6,,,,
2025-11-06 10:00:00+05:30,21.1,39.5,0.0381,157.0,61.6,24.2,21.1,303.0,0.995,,,,
2025-11-06 11:00:00+05:30,20.9,39.6,0.038,122.0,54.6,24.2,23.1,299.0,1.76,,,,
2025-11-06 12:00:00+05:30,20.9,39.4,0.038,86.3,49.1,24.4,24.7,293.0,2.1,,,,
2025-11-06 13:00:00+05:30,21.0,39.6,0.0381,63.0,45.1,24.1,25.8,300.0,1.94,,,,
2025-11-06 14:00:00+05:30,20.3,33.2,0.0346,59.3,42.9,24.1,26.4,282.0,1.79,,,,
2025-11-06 15:00:00+05:30,18.5,28.0,0.0299,47.0,43.5,24.3,25.7,302.0,1.52,,,,
2025-11-06 16:00:00+05:30,18.6,28.2,0.0301,44.0,42.1,24.3,25.2,312.0,1.57,,,,
2025-11-06 18:00:00+05:30,24.4,37.5,0.0398,39.0,62.0,24.6,19.1,323.0,0.0,,,,
2025-11-06 19:00:00+05:30,24.8,37.7,0.0402,50.3,66.5,23.6,18.0,323.0,0.0,,,,
2025-11-06 20:00:00+05:30,24.7,37.8,0.0402,66.7,69.4,23.7,17.3,324.0,0.0,,,,
