Local Time,CO,NO,NO2,NOX,O3,PM10,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,NH3
2025-08-04 13:00:00+05:30,1.09,5.18,9.43,0.0092,41.7,127.0,23.5,74.5,9.55,35.4,152.0,1.33,
2025-08-04 14:00:00+05:30,1.1,4.95,9.55,0.00905,40.1,123.0,28.0,73.8,8.1,35.6,142.0,1.03,
2025-08-04 15:00:00+05:30,1.09,4.78,9.1,0.00873,37.9,131.0,30.0,73.8,8.53,35.9,141.0,0.725,
2025-08-04 16:00:00+05:30,1.04,5.13,9.38,0.00913,47.1,136.0,29.0,74.3,8.75,35.9,141.0,0.675,
2025-08-04 17:00:00+05:30,1.09,4.95,9.63,0.00915,43.9,133.0,28.0,77.0,8.25,35.1,132.0,0.525,
2025-08-04 18:00:00+05:30,1.15,5.3,9.28,0.00923,37.5,132.0,30.0,79.8,7.53,34.6,134.0,0.5,
2025-08-04 19:00:00+05:30,1.19,4.93,9.5,0.00908,37.4,180.0,34.0,85.8,7.35,33.7,134.0,0.3,
2025-08-04 20:00:00+05:30,1.32,4.93,8.88,0.00875,49.4,277.0,46.5,86.5,6.48,32.7,134.0,0.4,
2025-08-04 21:00:00+05:30,1.22,5.2,9.23,0.00913,38.1,227.0,40.5,84.0,5.78,32.6,205.0,0.475,
2025-08-04 22:00:00+05:30,1.11,4.85,9.38,0.00893,36.6,126.0,21.5,85.0,6.23,32.2,310.0,0.3,
2025-08-04 23:00:00+05:30,1.25,4.4,9.73,0.00875,30.1,143.0,23.0,89.5,6.28,32.1,226.0,0.3,
2025-08-05 00:00:00+05:30,1.18,4.87,9.07,0.00883,28.5,150.0,27.3,92.3,6.6,32.0,126.0,0.3,
2025-08-05 01:00:00+05:30,1.07,4.3,9.7,0.00865,39.8,134.0,28.0,93.0,7.45,32.2,310.0,0.3,
2025-08-05 02:00:00+05:30,1.13,4.58,9.18,0.00863,38.1,130.0,27.5,93.0,7.63,32.2,310.0,0.3,
2025-08-05 03:00:00+05:30,1.16,4.98,9.43,0.0091,36.5,121.0,25.0,94.0,7.63,32.0,259.0,0.3,
2025-08-05 04:00:00+05:30,1.08,5.73,9.55,0.00973,39.3,116.0,25.0,94.0,7.55,32.0,171.0,0.3,
2025-08-05 05:00:00+05:30,1.03,4.8,9.7,0.00905,40.9,114.0,27.0,91.3,7.65,32.0,172.0,0.3,
2025-08-05 06:00:00+05:30,1.07,4.73,9.45,0.0089,35.3,103.0,24.5,87.0,7.98,32.2,136.0,0.375,
2025-08-05 07:00:00+05:30,1.09,4.98,9.75,0.0092,34.5,103.0,18.5,86.8,7.95,32.4,126.0,0.35,
2025-08-05 08:00:00+05:30,1.21,5.35,9.23,0.00928,34.6,124.0,19.5,84.5,9.28,33.0,121.0,0.65,
2025-08-05 09:00:00+05:30,1.27,5.9,9.28,0.00975,34.0,134.0,21.5,81.8,9.53,33.6,138.0,1.08,
2025-08-05 10:00:00+05:30,1.25,4.95,9.2,0.00893,34.9,146.0,21.5,80.3,9.88,33.9,150.0,1.18,
2025-08-05 11:00:00+05:30,1.21,5.23,9.55,0.00933,34.9,147.0,22.5,80.5,11.3,34.0,124.0,1.25,
2025-08-05 12:00:00+05:30,1.08,5.68,8.95,0.0094,36.0,135.0,24.0,75.3,10.2,35.4,158.0,1.53,
2025-08-05 13:00:00+05:30,1.1,5.25,9.08,0.0091,40.1,126.0,26.0,72.5,10.4,36.3,149.0,1.2,
2025-08-05 14:00:00+05:30,1.21,4.75,9.35,0.00885,39.1,113.0,25.0,74.5,10.4,35.7,116.0,0.8,
2025-08-05 16:00:00+05:30,1.19,5.45,9.8,0.00965,43.3,116.0,25.0,74.0,9.9,35.8,156.0,0.75,
2025-08-05 17:00:00+05:30,1.22,4.97,9.83,0.00927,46.2,122.0,23.0,74.7,10.4,35.7,149.0,0.633,
2025-08-05 18:00:00+05:30,1.27,4.27,9.27,0.0084,43.8,142.0,26.3,78.7,10.1,34.8,149.0,0.3,
2025-08-05 19:00:00+05:30,1.29,4.55,9.25,0.00863,44.5,243.0,45.5,82.3,10.1,33.8,147.0,0.3,
2025-08-05 20:00:00+05:30,1.16,5.38,9.5,0.00945,39.2,242.0,44.0,84.3,9.13,32.6,148.0,0.3,
2025-08-05 21:00:00+05:30,1.33,5.13,9.3,0.00913,37.4,181.0,32.0,84.3,8.9,32.4,148.0,0.3,
2025-08-05 22:00:00+05:30,1.4,4.53,9.57,0.00877,37.6,215.0,37.0,85.3,9.53,32.2,148.0,0.3,
2025-08-05 23:00:00+05:30,1.66,5.15,9.5,0.00925,37.0,309.0,63.0,87.5,9.55,32.2,140.0,0.5,
2025-08-06 00:00:00+05:30,1.29,5.23,9.27,0.0092,36.7,238.0,51.7,87.7,9.0,31.9,216.0,0.3,
2025-08-06 01:00:00+05:30,1.12,4.65,9.55,0.00885,35.0,124.0,21.0,91.0,8.05,31.6,252.0,0.3,
2025-08-06 02:00:00+05:30,1.13,4.73,9.73,0.00903,35.2,131.0,23.3,90.7,7.97,31.7,252.0,0.3,
2025-08-06 03:00:00+05:30,1.12,4.78,10.2,0.0093,35.7,169.0,35.5,92.0,8.18,31.5,252.0,0.3,
2025-08-06 04:00:00+05:30,1.08,4.53,9.75,0.00885,36.0,186.0,45.5,93.5,8.45,31.3,252.0,0.3,
2025-08-06 05:00:00+05:30,0.99,4.83,10.2,0.00935,34.9,148.0,34.5,92.5,8.05,31.5,252.0,0.3,
2025-08-06 06:00:00+05:30,1.04,5.05,9.53,0.00918,35.0,112.0,21.5,92.0,8.33,31.6,252.0,0.3,
2025-08-06 07:00:00+05:30,1.09,4.73,9.6,0.00895,34.6,123.0,29.0,87.5,8.75,32.1,254.0,0.8,
2025-08-06 08:00:00+05:30,1.13,4.53,9.48,0.00875,35.1,133.0,27.5,84.3,9.68,32.6,241.0,1.0,
2025-08-06 09:00:00+05:30,1.19,4.98,9.6,0.00915,36.5,137.0,19.0,79.8,9.73,33.8,177.0,1.2,
2025-08-06 10:00:00+05:30,1.18,4.9,9.6,0.0091,37.5,142.0,18.7,77.3,9.67,34.3,169.0,1.17,
2025-08-06 11:00:00+05:30,1.11,5.23,9.58,0.00935,41.0,127.0,17.0,74.5,9.35,35.3,132.0,1.33,
2025-08-06 12:00:00+05:30,1.05,4.45,9.38,0.0086,48.1,116.0,18.5,70.0,8.88,36.5,141.0,1.53,
2025-08-06 13:00:00+05:30,1.07,4.93,9.25,0.00895,53.4,114.0,22.5,69.8,9.3,36.9,125.0,1.15,
2025-08-06 14:00:00+05:30,1.08,4.9,9.18,0.00885,59.7,120.0,23.5,66.0,9.08,37.9,131.0,1.15,
2025-08-06 15:00:00+05:30,1.05,4.75,9.1,0.00868,60.7,130.0,25.0,65.0,8.78,38.2,124.0,0.85,
2025-08-06 16:00:00+05:30,1.07,5.1,9.15,0.00898,58.6,135.0,28.0,66.0,9.5,37.9,133.0,1.18,
2025-08-06 17:00:00+05:30,1.07,5.25,8.63,0.00885,57.1,144.0,29.5,65.8,9.33,37.9,136.0,1.0,
2025-08-06 18:00:00+05:30,1.17,4.8,9.48,0.00895,50.5,188.0,32.5,70.3,9.88,36.5,132.0,0.575,
2025-08-06 19:00:00+05:30,1.41,4.9,9.1,0.0088,43.1,246.0,35.0,74.0,10.5,35.4,132.0,0.45,
2025-08-06 20:00:00+05:30,1.69,4.75,9.6,0.00898,36.7,258.0,39.5,79.0,9.13,34.3,131.0,0.3,
2025-08-06 21:00:00+05:30,1.91,4.95,9.85,0.00928,34.0,274.0,40.0,81.8,9.15,34.0,132.0,0.3,
2025-08-06 22:00:00+05:30,1.96,6.03,9.13,0.00973,32.6,334.0,50.5,86.8,9.83,33.3,132.0,0.3,
2025-08-06 23:00:00+05:30,1.53,5.68,9.48,0.00968,37.8,299.0,54.5,89.3,9.55,32.6,132.0,0.3,
