Local Time,CO,NO,NO2,NOX,O3,PM10,PM25,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,NH3
2025-11-01 19:00:00+05:30,1.9,4.62,64.9,0.0383,14.8,136.0,62.8,81.3,5.25,16.9,44.9,0.38,
2025-11-01 20:00:00+05:30,1.88,5.1,64.0,0.0382,7.37,132.0,62.2,88.6,7.1,15.8,97.2,0.565,
2025-11-01 21:00:00+05:30,1.83,4.94,63.2,0.0376,5.65,113.0,54.4,95.1,8.55,14.9,93.2,0.41,
2025-11-01 22:00:00+05:30,1.78,4.76,66.1,0.039,8.9,108.0,51.8,96.5,6.98,14.4,329.0,1.21,
2025-11-01 23:00:00+05:30,1.98,20.9,122.0,0.0816,2.56,186.0,92.0,98.0,8.67,14.4,158.0,0.67,
2025-11-02 00:00:00+05:30,2.0,17.6,90.2,0.0623,1.02,190.0,98.5,99.5,9.7,13.2,337.0,0.21,
2025-11-02 01:00:00+05:30,2.04,17.3,82.6,0.058,0.665,123.0,64.9,99.6,8.14,12.4,188.0,0.415,
2025-11-02 02:00:00+05:30,1.98,13.9,78.4,0.053,0.463,131.0,70.6,99.6,4.96,12.1,255.0,0.725,
2025-11-02 03:00:00+05:30,1.84,10.7,70.0,0.0459,0.708,128.0,69.0,99.6,3.85,11.8,341.0,0.36,
2025-11-02 04:00:00+05:30,1.79,17.0,76.7,0.0546,0.65,117.0,62.3,99.7,4.12,11.3,338.0,0.385,
2025-11-02 05:00:00+05:30,1.81,19.3,80.6,0.0586,0.563,139.0,73.7,99.7,5.35,11.0,257.0,0.428,
2025-11-02 06:00:00+05:30,1.6,13.6,65.0,0.0456,0.46,126.0,66.2,99.7,6.08,10.8,0.0,0.358,
2025-11-02 07:00:00+05:30,1.43,11.6,55.6,0.039,0.335,114.0,60.6,99.7,6.32,10.6,247.0,0.585,
2025-11-02 08:00:00+05:30,1.52,15.4,62.9,0.046,0.87,129.0,67.7,99.7,6.28,12.7,257.0,0.31,
2025-11-02 09:00:00+05:30,1.9,10.1,78.2,0.0498,6.66,138.0,71.7,99.7,5.95,17.3,223.0,0.55,
2025-11-02 10:00:00+05:30,1.6,6.51,84.2,0.0501,33.8,209.0,101.0,93.7,6.04,21.9,332.0,1.32,
2025-11-02 11:00:00+05:30,1.64,4.9,55.4,0.0334,57.4,131.0,60.0,76.8,6.12,24.8,94.5,2.21,
2025-11-02 12:00:00+05:30,1.59,4.45,45.4,0.0278,76.2,119.0,52.1,62.0,4.49,27.3,180.0,2.8,
2025-11-02 13:00:00+05:30,1.47,4.32,29.1,0.019,78.1,142.0,58.3,47.0,3.69,28.9,238.0,4.39,
2025-11-02 14:00:00+05:30,1.13,4.57,24.3,0.0167,77.5,129.0,51.3,37.7,5.07,29.4,176.0,3.98,
2025-11-02 15:00:00+05:30,1.04,4.41,24.5,0.0166,77.0,98.5,40.4,33.9,2.53,29.6,259.0,3.38,
2025-11-02 16:00:00+05:30,1.17,4.46,25.1,0.0169,77.1,103.0,42.6,33.0,1.08,27.6,9.48,3.94,
2025-11-02 17:00:00+05:30,1.24,4.47,35.2,0.0224,61.4,94.1,40.1,36.4,2.09,23.3,180.0,2.15,
2025-11-02 18:00:00+05:30,1.22,4.82,50.5,0.0308,37.4,122.0,51.6,52.9,8.03,18.1,351.0,0.673,
2025-11-02 19:00:00+05:30,1.29,4.67,55.8,0.0335,20.0,91.8,41.1,70.1,11.3,15.4,271.0,0.695,
2025-11-02 20:00:00+05:30,1.41,4.82,62.1,0.037,12.8,81.4,37.8,77.8,17.1,13.9,246.0,0.477,
2025-11-02 21:00:00+05:30,1.41,4.59,65.4,0.0385,9.86,71.7,34.2,83.7,15.3,12.8,179.0,0.463,
2025-11-02 22:00:00+05:30,1.43,4.74,68.5,0.0403,6.13,63.7,30.2,89.7,3.09,11.7,268.0,0.32,
2025-11-02 23:00:00+05:30,1.43,5.6,75.8,0.0449,2.12,75.0,35.8,97.8,0.0,10.8,179.0,0.35,
2025-11-03 00:00:00+05:30,1.52,5.88,75.4,0.0449,1.45,88.4,43.9,99.4,0.0,10.6,203.0,0.165,
2025-11-03 02:00:00+05:30,1.4,5.17,55.2,0.0336,1.34,75.3,39.0,99.5,5.81,9.41,32.0,0.23,
2025-11-03 03:00:00+05:30,1.38,5.04,47.0,0.0291,1.74,72.9,37.8,99.5,6.15,9.07,93.5,0.408,
2025-11-03 04:00:00+05:30,1.54,4.67,36.9,0.0234,1.98,73.1,38.4,99.6,7.92,8.59,254.0,0.293,
2025-11-03 05:00:00+05:30,1.5,4.83,35.6,0.0229,1.08,73.2,39.0,99.6,8.41,8.22,181.0,0.23,
2025-11-03 06:00:00+05:30,1.44,5.56,38.5,0.025,0.723,85.2,44.9,99.6,5.29,7.96,21.3,0.217,
2025-11-03 07:00:00+05:30,1.62,7.67,40.1,0.0276,0.27,78.3,41.3,99.6,4.46,8.16,126.0,0.35,
2025-11-03 08:00:00+05:30,1.66,10.7,60.6,0.0409,2.8,109.0,56.0,99.6,4.53,11.6,212.0,0.258,
2025-11-03 09:00:00+05:30,1.41,8.68,82.6,0.051,19.0,137.0,68.4,91.8,4.95,18.0,255.0,1.06,
2025-11-03 10:00:00+05:30,0.628,5.19,51.5,0.0316,47.7,103.0,49.4,65.8,6.67,22.7,327.0,2.11,
2025-11-03 11:00:00+05:30,0.938,4.34,29.6,0.0193,63.0,68.1,31.5,46.2,5.34,26.1,337.0,3.14,
2025-11-03 12:00:00+05:30,0.92,4.54,25.4,0.0172,66.9,74.4,32.8,33.6,3.7,30.0,335.0,2.66,
2025-11-03 14:00:00+05:30,0.91,4.58,25.6,0.0173,62.9,74.5,32.9,23.5,7.17,32.3,5.86,5.16,
2025-11-03 15:00:00+05:30,0.955,4.3,17.8,0.013,66.7,84.9,37.3,20.4,5.91,31.6,177.0,5.26,
2025-11-03 16:00:00+05:30,0.987,4.37,20.0,0.0142,67.4,56.8,25.8,20.3,4.56,30.0,126.0,4.13,
2025-11-03 17:00:00+05:30,1.06,3.88,26.3,0.0171,65.6,52.8,24.0,23.4,4.55,27.2,13.7,3.68,
2025-11-03 18:00:00+05:30,1.16,4.56,49.2,0.0299,28.9,81.6,38.3,39.6,7.25,18.7,233.0,1.36,
2025-11-03 19:00:00+05:30,1.29,4.64,64.5,0.0381,15.1,72.2,34.5,52.5,8.19,16.1,187.0,1.03,
2025-11-03 20:00:00+05:30,1.54,6.05,75.8,0.0452,7.54,61.4,30.3,63.0,10.6,14.4,150.0,0.543,
2025-11-03 21:00:00+05:30,1.64,5.34,70.9,0.0421,5.48,62.1,31.2,68.4,12.8,13.4,100.0,0.06,
2025-11-04 10:00:00+05:30,1.33,5.24,51.7,0.0318,41.0,147.0,71.5,58.6,9.76,21.7,193.0,3.2,
2025-11-04 11:00:00+05:30,0.843,5.18,51.4,0.0315,60.8,96.7,46.8,49.1,11.3,25.3,212.0,3.65,
2025-11-04 12:00:00+05:30,1.36,4.98,50.7,0.031,84.4,88.8,42.1,44.5,10.6,27.8,271.0,1.36,
2025-11-04 14:00:00+05:30,0.53,4.58,21.5,0.0151,89.6,88.4,39.6,34.2,5.9,29.2,207.0,7.2,
2025-11-04 15:00:00+05:30,0.993,4.47,21.9,0.0153,84.6,73.1,30.1,34.2,4.36,29.6,202.0,3.84,
2025-11-04 16:00:00+05:30,0.662,4.69,22.9,0.016,73.9,67.0,28.1,32.4,2.57,28.1,207.0,4.18,
2025-11-04 17:00:00+05:30,0.68,4.51,32.6,0.021,61.6,63.5,28.6,34.0,3.25,24.4,181.0,1.82,
2025-11-04 18:00:00+05:30,1.2,4.92,43.1,0.0269,41.4,87.4,40.3,42.6,7.06,20.6,161.0,1.22,
2025-11-04 19:00:00+05:30,1.18,4.58,43.8,0.027,32.0,67.0,30.9,51.3,6.82,18.9,166.0,1.66,
2025-11-04 20:00:00+05:30,1.21,4.77,40.4,0.0254,21.4,63.9,30.1,61.6,7.17,16.5,7.45,0.383,
2025-11-04 21:00:00+05:30,1.26,4.6,39.8,0.0249,12.8,58.7,28.5,71.9,7.48,16.1,189.0,0.158,
2025-11-04 22:00:00+05:30,1.35,4.48,38.8,0.0243,10.1,44.8,21.9,72.7,7.49,16.5,311.0,0.208,
2025-11-04 23:00:00+05:30,1.24,4.44,39.5,0.0246,12.8,51.4,24.9,73.1,8.18,17.3,212.0,0.507,
2025-11-05 00:00:00+05:30,1.18,4.25,36.6,0.0229,19.9,51.3,25.0,73.5,9.43,17.6,165.0,0.38,
2025-11-05 01:00:00+05:30,1.12,4.12,29.4,0.019,7.13,30.5,15.9,90.2,8.2,14.5,213.0,0.16,
2025-11-05 02:00:00+05:30,0.873,4.67,27.2,0.0182,5.71,24.5,12.2,98.7,6.54,14.3,247.0,0.343,
2025-11-05 03:00:00+05:30,0.848,4.88,27.0,0.0183,8.39,44.2,25.9,99.5,5.97,15.3,265.0,1.02,
2025-11-05 04:00:00+05:30,0.937,4.4,25.8,0.0173,16.4,30.0,17.3,99.5,5.85,15.4,223.0,0.27,
2025-11-05 05:00:00+05:30,0.698,4.37,26.3,0.0175,18.7,21.0,10.8,99.5,5.7,14.8,181.0,0.783,
2025-11-05 06:00:00+05:30,1.21,4.51,37.5,0.0236,13.9,29.4,14.5,99.5,6.03,14.3,202.0,1.72,
2025-11-05 07:00:00+05:30,1.29,4.97,40.2,0.0254,6.17,34.1,17.5,99.6,5.95,13.8,190.0,0.323,
2025-11-05 08:00:00+05:30,1.05,6.44,32.2,0.0224,5.63,26.3,13.0,99.6,7.28,17.1,174.0,0.22,
2025-11-05 09:00:00+05:30,1.1,7.81,62.9,0.0398,22.1,34.5,16.9,99.5,8.82,21.3,310.0,2.12,
2025-11-05 10:00:00+05:30,0.958,4.94,33.3,0.0217,42.0,41.3,20.0,81.9,7.02,23.1,322.0,2.39,
2025-11-05 11:00:00+05:30,0.723,4.44,30.5,0.0199,54.1,53.2,25.1,68.9,6.55,25.3,331.0,2.39,
2025-11-05 12:00:00+05:30,0.735,4.42,27.2,0.018,61.5,55.5,25.9,59.6,5.89,27.0,337.0,3.31,
2025-11-05 13:00:00+05:30,0.758,4.7,32.8,0.0213,58.4,60.8,28.5,55.3,6.1,28.4,182.0,3.79,
2025-11-05 14:00:00+05:30,1.01,4.36,22.5,0.0155,65.2,61.3,27.9,51.1,7.27,29.9,92.6,3.28,
2025-11-05 15:00:00+05:30,0.923,4.24,19.4,0.0138,65.9,59.2,26.9,46.0,5.75,29.3,22.1,3.94,
2025-11-05 16:00:00+05:30,0.92,4.29,19.0,0.0136,60.7,51.5,23.4,44.9,4.16,25.5,18.2,3.42,
2025-11-05 17:00:00+05:30,1.02,4.55,27.0,0.018,47.6,61.6,28.3,46.0,4.82,23.1,94.3,2.57,
2025-11-05 18:00:00+05:30,1.13,4.56,40.9,0.0255,36.2,76.4,33.3,54.7,6.75,19.2,350.0,1.84,
2025-11-05 19:00:00+05:30,1.17,4.43,49.1,0.0297,37.9,59.3,27.0,58.4,6.32,18.8,268.0,2.98,
2025-11-05 20:00:00+05:30,1.25,4.43,59.4,0.0352,31.3,53.8,24.4,61.3,7.01,17.8,357.0,2.75,
2025-11-05 21:00:00+05:30,1.31,4.57,66.4,0.039,31.4,65.2,30.3,66.7,7.37,16.8,357.0,2.98,
2025-11-05 22:00:00+05:30,1.37,4.92,71.3,0.0419,27.1,74.5,34.4,69.4,7.63,15.6,267.0,2.58,
2025-11-05 23:00:00+05:30,1.48,4.58,69.8,0.0409,21.6,75.6,35.7,72.4,7.48,14.6,357.0,2.66,
2025-11-06 00:00:00+05:30,1.37,4.52,65.0,0.0382,18.6,78.8,37.6,73.7,7.29,13.8,359.0,2.71,
2025-11-06 01:00:00+05:30,1.53,4.73,70.5,0.0413,6.79,87.1,39.3,76.5,7.13,10.7,339.0,1.07,
2025-11-06 02:00:00+05:30,1.73,7.62,66.8,0.0417,2.45,76.9,35.8,84.2,6.38,9.15,333.0,1.44,
2025-11-06 03:00:00+05:30,1.91,14.5,72.9,0.0506,1.74,81.3,39.5,91.6,7.02,7.66,331.0,1.09,
2025-11-06 04:00:00+05:30,1.9,19.7,80.1,0.0586,1.62,82.5,40.6,99.0,8.47,6.56,330.0,1.2,
2025-11-06 05:00:00+05:30,2.13,12.7,72.6,0.0489,1.99,112.0,53.2,99.3,8.56,6.11,338.0,1.61,
2025-11-06 06:00:00+05:30,1.67,6.92,70.0,0.0428,2.65,158.0,73.5,96.5,4.48,6.49,5.03,1.71,
2025-11-06 07:00:00+05:30,1.78,6.29,63.8,0.0391,4.66,142.0,66.1,88.6,5.65,6.1,262.0,0.915,
2025-11-06 08:00:00+05:30,2.19,10.5,83.5,0.053,7.3,146.0,68.9,82.9,7.47,10.8,119.0,0.875,
2025-11-06 09:00:00+05:30,1.86,6.3,77.2,0.0462,34.8,155.0,72.4,73.1,8.98,15.9,312.0,1.25,
2025-11-06 10:00:00+05:30,1.47,4.51,50.4,0.0305,61.0,141.0,66.7,60.0,6.78,19.5,336.0,2.1,
2025-11-06 11:00:00+05:30,1.11,4.28,28.9,0.0189,70.6,124.0,55.5,42.8,7.29,21.9,90.2,5.1,
2025-11-06 12:00:00+05:30,0.928,4.11,23.5,0.0159,72.5,112.0,49.9,24.0,6.26,17.9,93.4,3.97,
2025-11-06 13:00:00+05:30,0.963,3.89,23.6,0.0157,80.5,74.8,33.9,29.4,5.87,25.3,91.3,4.81,
2025-11-06 14:00:00+05:30,0.993,4.06,24.3,0.0162,84.2,55.8,25.6,28.2,6.65,26.0,183.0,5.02,
2025-11-06 15:00:00+05:30,1.09,3.84,21.9,0.0148,81.3,59.2,26.9,26.6,3.82,26.0,4.43,5.3,
2025-11-06 16:00:00+05:30,0.555,3.9,22.3,0.015,84.5,71.5,31.9,25.3,2.95,25.1,10.2,4.96,
2025-11-06 18:00:00+05:30,1.16,4.2,42.2,0.0259,58.7,73.7,33.4,31.2,9.09,15.1,345.0,2.14,
2025-11-06 19:00:00+05:30,1.46,4.53,56.4,0.0337,30.3,76.1,35.6,43.5,7.85,12.1,332.0,1.63,
2025-11-06 20:00:00+05:30,1.54,4.49,67.5,0.0395,17.8,87.9,42.9,51.0,7.57,11.0,333.0,1.68,
2025-11-06 21:00:00+05:30,1.51,4.78,64.9,0.0384,14.7,88.2,44.2,58.3,8.47,9.82,333.0,0.983,
2025-11-06 22:00:00+05:30,1.52,4.51,65.8,0.0387,13.0,61.4,30.9,64.2,6.13,9.0,325.0,1.66,
2025-11-06 23:00:00+05:30,1.57,4.69,70.9,0.0415,10.8,64.6,32.6,67.4,6.53,8.18,261.0,0.603,
2025-11-07 00:00:00+05:30,1.54,4.69,80.3,0.0465,8.59,66.0,33.5,68.4,7.38,7.85,283.0,0.21,
2025-11-07 01:00:00+05:30,1.58,10.4,98.1,0.0606,0.875,89.9,45.0,73.9,6.78,7.06,182.0,1.2,
2025-11-07 02:00:00+05:30,1.5,7.0,99.0,0.0584,1.67,94.6,47.9,70.2,6.14,7.13,171.0,0.348,
2025-11-07 03:00:00+05:30,1.47,8.32,89.1,0.0542,0.72,72.1,36.1,74.4,6.3,5.8,87.9,0.86,
2025-11-07 04:00:00+05:30,1.6,6.99,95.1,0.0563,1.93,84.3,40.7,70.4,6.11,5.76,258.0,1.28,
2025-11-07 05:00:00+05:30,0.779,5.23,90.6,0.0524,4.92,93.0,44.4,65.6,6.27,5.67,107.0,1.11,
2025-11-07 06:00:00+05:30,1.66,4.81,78.5,0.0457,7.61,90.6,43.1,65.1,6.21,5.16,42.1,0.57,
2025-11-07 07:00:00+05:30,1.62,5.55,58.2,0.0355,5.31,73.6,35.7,72.8,6.23,4.03,64.1,0.443,
2025-11-07 08:00:00+05:30,1.82,11.0,78.5,0.0507,4.68,91.2,44.8,73.5,7.67,7.72,117.0,0.63,
2025-11-07 09:00:00+05:30,2.01,8.73,91.7,0.0559,24.9,121.0,58.5,60.4,10.6,13.5,319.0,1.52,
2025-11-07 10:00:00+05:30,1.89,4.87,59.1,0.0354,59.6,107.0,50.7,49.3,9.74,17.4,341.0,1.89,
2025-11-07 11:00:00+05:30,1.57,4.45,42.1,0.026,77.5,119.0,54.8,40.0,10.1,20.7,341.0,3.02,
2025-11-07 12:00:00+05:30,1.36,4.2,27.0,0.0178,86.6,94.1,42.6,29.8,7.84,23.9,180.0,4.05,
2025-11-07 13:00:00+05:30,1.32,3.91,23.6,0.0157,88.8,67.8,30.7,25.6,200.0,26.2,180.0,3.59,
2025-11-07 14:00:00+05:30,1.16,4.06,22.4,0.0152,89.7,76.0,34.8,22.9,3.77,27.3,175.0,3.6,
2025-11-07 15:00:00+05:30,0.975,4.28,27.3,0.018,147.0,209.0,76.7,22.0,265.0,27.8,342.0,2.19,
2025-11-07 16:00:00+05:30,0.925,4.04,24.8,0.0165,99.3,287.0,92.5,21.6,75.6,26.3,13.6,3.91,
2025-11-07 17:00:00+05:30,1.28,4.33,36.3,0.0228,75.9,101.0,47.8,23.4,2.81,21.4,10.4,3.24,
2025-11-07 18:00:00+05:30,1.3,4.43,48.6,0.0294,51.2,128.0,61.3,33.1,3.7,15.3,341.0,1.72,
2025-11-07 19:00:00+05:30,1.4,4.8,71.3,0.0419,25.2,120.0,56.7,46.0,6.31,12.1,334.0,1.44,
2025-11-07 20:00:00+05:30,1.45,4.61,66.5,0.0391,22.4,97.8,47.8,51.7,8.89,10.9,330.0,1.42,
2025-11-07 21:00:00+05:30,1.48,4.86,75.5,0.0441,17.7,72.3,36.3,55.7,7.14,10.1,325.0,1.62,
2025-11-07 22:00:00+05:30,1.42,4.79,72.4,0.0424,17.8,64.0,32.0,58.6,1.67,9.43,328.0,1.24,
2025-11-07 23:00:00+05:30,1.46,4.61,65.7,0.0387,19.8,68.2,34.6,60.1,0.0525,8.05,252.0,0.555,
2025-11-08 00:00:00+05:30,1.48,4.67,70.7,0.0414,15.7,69.3,35.7,63.5,0.0,7.17,111.0,0.185,
2025-11-08 01:00:00+05:30,1.58,21.5,137.0,0.0903,0.775,84.0,42.9,71.2,1.3,5.88,23.4,0.295,
2025-11-08 02:00:00+05:30,1.6,20.2,128.0,0.0846,0.71,83.4,43.1,73.2,2.01,5.42,205.0,0.403,
2025-11-08 03:00:00+05:30,1.54,16.2,109.0,0.0711,0.518,71.5,37.3,76.3,2.02,4.89,256.0,0.878,
2025-11-08 04:00:00+05:30,1.36,23.2,120.0,0.0826,0.33,74.8,38.8,79.7,2.08,4.26,177.0,0.363,
2025-11-08 05:00:00+05:30,1.5,25.2,123.0,0.0858,0.373,70.7,37.2,83.0,2.03,3.64,91.9,0.583,
2025-11-08 06:00:00+05:30,1.59,26.8,130.0,0.0908,0.408,78.3,41.1,85.4,2.28,2.95,51.9,0.193,
2025-11-08 07:00:00+05:30,1.54,20.4,102.0,0.071,0.437,71.6,37.2,89.3,2.75,2.6,6.06,0.517,
2025-11-08 08:00:00+05:30,1.68,16.4,99.6,0.0663,2.19,82.7,42.3,87.8,4.25,7.66,259.0,0.26,
2025-11-08 09:00:00+05:30,1.8,18.4,145.0,0.092,13.1,113.0,58.5,68.5,5.53,14.9,306.0,0.855,
2025-11-08 10:00:00+05:30,1.71,5.72,77.4,0.0458,52.9,117.0,57.4,51.7,4.6,18.6,236.0,1.34,
2025-11-08 11:00:00+05:30,1.51,4.4,41.9,0.0259,77.3,90.8,43.2,39.8,5.48,21.8,265.0,1.86,
2025-11-08 12:00:00+05:30,0.824,3.96,31.3,0.0198,85.4,103.0,49.4,31.9,4.03,24.0,175.0,2.99,
2025-11-08 13:00:00+05:30,1.46,4.22,28.0,0.0183,87.3,113.0,54.2,27.7,2.53,25.6,5.09,4.08,
2025-11-08 14:00:00+05:30,1.02,4.06,30.1,0.0193,92.0,116.0,54.8,26.0,4.82,25.6,101.0,4.31,
2025-11-08 15:00:00+05:30,1.39,3.88,31.7,0.02,93.5,121.0,56.1,25.6,4.5,24.7,22.7,6.26,
2025-11-08 17:00:00+05:30,1.42,4.31,38.8,0.0241,76.8,122.0,59.8,26.1,1.88,19.6,95.0,3.37,
2025-11-08 18:00:00+05:30,1.54,4.39,57.2,0.034,56.7,133.0,64.5,35.2,3.4,14.3,344.0,1.35,
2025-11-08 19:00:00+05:30,1.58,4.69,64.2,0.038,34.4,110.0,54.2,46.5,5.68,10.8,332.0,1.84,
2025-11-08 20:00:00+05:30,1.58,4.99,68.3,0.0404,34.2,92.5,46.9,49.1,7.43,9.87,337.0,1.87,
2025-11-08 21:00:00+05:30,1.59,4.94,86.1,0.0498,26.4,77.9,39.8,52.9,10.1,8.69,332.0,1.89,
2025-11-08 22:00:00+05:30,1.64,4.87,89.0,0.0513,30.8,88.8,45.2,49.2,1.49,8.94,336.0,2.21,
2025-11-08 23:00:00+05:30,1.72,5.07,96.9,0.0557,20.0,102.0,52.6,54.7,0.0,7.59,334.0,1.23,
2025-11-09 00:00:00+05:30,1.72,5.1,101.0,0.0581,17.7,91.0,46.0,60.4,0.0,6.72,336.0,0.895,
2025-11-09 01:00:00+05:30,1.68,5.52,91.5,0.0532,7.09,87.4,44.6,71.5,1.18,5.14,66.3,0.28,
2025-11-09 02:00:00+05:30,1.73,13.0,114.0,0.0715,1.26,94.6,48.8,76.3,4.24,4.53,100.0,0.515,
2025-11-09 03:00:00+05:30,1.85,31.1,150.0,0.105,0.67,136.0,72.7,81.2,6.46,4.21,98.5,0.808,
2025-11-09 04:00:00+05:30,1.91,26.7,136.0,0.0938,0.723,136.0,73.7,84.2,7.29,3.86,97.4,0.668,
2025-11-09 05:00:00+05:30,1.81,11.4,93.8,0.0591,0.653,87.9,47.8,87.7,5.65,3.47,97.5,0.725,
2025-11-09 06:00:00+05:30,1.81,7.95,82.3,0.0502,0.89,80.0,43.1,89.1,0.568,3.35,97.3,0.575,
2025-11-09 07:00:00+05:30,1.7,8.39,80.2,0.0495,0.8,99.2,52.6,94.4,0.025,2.76,96.3,0.645,
2025-11-09 08:00:00+05:30,1.71,9.31,65.2,0.0422,2.28,107.0,56.2,96.4,0.0525,5.98,95.8,0.24,
2025-11-09 09:00:00+05:30,1.85,11.1,107.0,0.0661,10.4,128.0,66.3,80.5,1.04,12.2,233.0,0.655,
2025-11-09 10:00:00+05:30,1.77,6.58,91.2,0.0538,43.7,145.0,75.1,62.7,4.43,16.2,325.0,1.67,
2025-11-09 11:00:00+05:30,1.62,4.72,53.5,0.0323,63.5,110.0,54.7,51.3,4.85,19.4,339.0,1.95,
2025-11-09 12:00:00+05:30,1.72,4.25,45.6,0.0277,69.9,108.0,52.0,42.4,4.95,22.2,232.0,2.37,
2025-11-09 13:00:00+05:30,1.57,4.29,34.6,0.0219,86.2,104.0,49.3,32.5,4.26,24.4,8.84,4.34,
2025-11-09 14:00:00+05:30,1.41,4.27,29.4,0.0191,90.6,94.9,43.8,28.1,4.22,25.2,12.7,3.86,
2025-11-09 15:00:00+05:30,1.46,4.1,27.3,0.0178,92.9,100.0,46.6,26.0,1.99,24.8,96.7,3.7,
2025-11-09 16:00:00+05:30,1.33,4.07,27.1,0.0177,91.1,102.0,48.5,25.0,0.82,23.4,10.4,3.79,
2025-11-09 17:00:00+05:30,1.37,4.0,35.9,0.0223,74.0,109.0,51.7,28.7,0.855,19.2,89.6,0.615,
2025-11-09 18:00:00+05:30,1.54,4.56,57.3,0.0342,49.8,122.0,58.7,42.4,3.31,13.2,338.0,0.603,
2025-11-09 19:00:00+05:30,1.65,4.8,70.7,0.0415,28.6,117.0,56.6,55.3,2.91,10.7,341.0,0.705,
2025-11-09 20:00:00+05:30,1.68,4.64,70.6,0.0413,23.9,96.2,48.6,59.7,2.73,9.6,257.0,0.518,
2025-11-09 21:00:00+05:30,1.7,4.95,73.6,0.0432,20.5,86.8,45.0,63.1,3.51,8.72,190.0,0.248,
2025-11-09 22:00:00+05:30,1.69,4.7,78.8,0.0457,16.8,80.6,41.2,66.5,2.65,8.02,243.0,0.373,
2025-11-09 23:00:00+05:30,1.67,4.87,78.8,0.0459,15.9,86.2,44.5,69.7,2.17,7.24,71.4,0.215,
2025-11-10 00:00:00+05:30,1.64,4.77,77.3,0.045,11.9,81.2,42.0,73.4,2.33,6.62,82.7,0.225,
2025-11-10 01:00:00+05:30,1.72,5.52,91.0,0.0529,5.34,102.0,51.9,78.9,2.02,5.52,8.19,0.26,
2025-11-10 02:00:00+05:30,1.7,5.79,82.5,0.0486,4.51,88.3,44.5,81.9,2.54,5.18,253.0,0.548,
2025-11-10 03:00:00+05:30,1.82,13.9,118.0,0.0741,0.67,89.9,46.8,85.7,2.78,4.4,326.0,0.683,
2025-11-10 04:00:00+05:30,1.87,8.82,110.0,0.0654,0.96,103.0,55.0,89.2,3.29,3.98,98.5,0.363,
2025-11-10 05:00:00+05:30,1.92,5.99,75.0,0.0448,1.24,92.9,49.9,95.6,3.63,3.6,93.2,0.333,
2025-11-10 06:00:00+05:30,2.09,5.58,64.5,0.0384,1.15,93.0,52.3,99.0,2.48,3.37,187.0,0.313,
2025-11-10 07:00:00+05:30,1.98,6.15,55.7,0.0346,1.19,105.0,57.8,99.3,3.51,3.33,12.5,0.378,
2025-11-10 08:00:00+05:30,1.93,7.67,52.4,0.0341,2.54,133.0,71.2,99.4,4.86,6.21,111.0,0.223,
2025-11-10 09:00:00+05:30,1.97,6.65,69.6,0.0424,16.2,170.0,88.9,85.8,5.12,12.3,147.0,0.278,
2025-11-10 10:00:00+05:30,1.86,6.74,103.0,0.0603,42.4,196.0,102.0,64.6,4.26,17.3,320.0,0.783,
2025-11-10 11:00:00+05:30,1.95,5.59,90.2,0.0525,68.6,174.0,87.9,49.7,7.24,20.7,307.0,0.655,
2025-11-10 19:00:00+05:30,1.55,5.48,40.7,0.0261,18.3,140.0,71.2,61.3,6.69,11.5,25.8,0.705,
2025-11-10 21:00:00+05:30,1.71,4.94,53.5,0.0325,6.83,114.0,59.8,74.8,8.6,8.96,158.0,0.307,
2025-11-10 22:00:00+05:30,1.79,5.41,56.7,0.0346,2.84,120.0,63.0,80.3,3.11,8.17,0.0,0.405,
2025-11-10 23:00:00+05:30,1.27,5.4,60.8,0.0368,2.28,141.0,76.2,85.2,4.08,7.33,0.0,0.42,
2025-11-11 00:00:00+05:30,0.806,4.73,55.8,0.0335,2.76,135.0,73.9,89.1,5.37,6.76,0.0,0.565,
2025-11-11 01:00:00+05:30,1.66,5.25,46.1,0.0288,4.01,169.0,92.5,97.9,4.3,6.13,0.0,0.62,
2025-11-11 02:00:00+05:30,1.74,5.0,46.5,0.0288,2.95,179.0,98.4,99.3,0.02,5.87,102.0,0.69,
2025-11-11 03:00:00+05:30,1.77,5.34,49.9,0.0309,1.36,170.0,92.3,99.3,0.05,5.68,206.0,0.518,
2025-11-11 04:00:00+05:30,1.57,5.91,62.1,0.0379,0.708,144.0,78.1,99.3,1.45,5.42,63.0,0.178,
2025-11-11 05:00:00+05:30,1.56,6.01,72.5,0.0435,0.51,126.0,69.4,99.4,2.55,4.94,134.0,0.568,
2025-11-11 06:00:00+05:30,1.61,5.7,73.4,0.0437,0.785,135.0,74.1,99.4,0.065,4.59,133.0,0.293,
2025-11-11 07:00:00+05:30,1.61,5.57,63.5,0.0383,0.618,152.0,81.7,99.4,0.0,4.7,142.0,0.208,
2025-11-11 08:00:00+05:30,1.64,5.89,60.2,0.0368,1.01,176.0,96.7,99.4,0.0,7.01,134.0,0.305,
2025-11-11 09:00:00+05:30,1.69,6.06,65.1,0.0396,8.38,205.0,112.0,94.3,0.567,13.1,183.0,0.467,
2025-11-11 10:00:00+05:30,1.55,6.03,55.4,0.0344,40.3,235.0,124.0,72.9,2.16,18.5,307.0,1.02,
2025-11-11 11:00:00+05:30,1.41,4.66,49.1,0.0299,69.1,193.0,100.0,58.1,3.52,21.9,319.0,1.86,
