Local Time,NO,NOX,O3,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,PM10,NO2,CO,NH3
2025-10-14 20:00:00+05:30,11.8,0.0491,16.9,64.3,18.1,27.4,100.0,0.3,,,,,
2025-10-14 21:00:00+05:30,13.4,0.0448,19.7,65.0,14.2,26.9,100.0,0.3,,,,,
2025-10-14 22:00:00+05:30,11.8,0.0441,14.9,67.3,13.8,26.4,100.0,0.3,,,,,
2025-10-14 23:00:00+05:30,21.1,0.0593,3.35,70.3,16.7,26.2,100.0,0.3,,,,,
2025-10-15 00:00:00+05:30,51.4,0.08,3.3,74.7,18.7,25.8,100.0,0.3,,,,,
2025-10-15 01:00:00+05:30,47.8,0.0757,2.75,77.0,15.1,25.6,100.0,0.3,,,,,
2025-10-15 02:00:00+05:30,64.6,0.0864,3.63,77.8,17.2,25.4,100.0,0.3,,,,,
2025-10-15 03:00:00+05:30,128.0,0.137,3.6,79.3,19.3,25.3,101.0,0.35,,,,,
2025-10-15 04:00:00+05:30,68.3,0.0901,3.65,78.3,23.1,25.4,109.0,0.475,,,,,
2025-10-15 05:00:00+05:30,149.0,0.154,3.53,79.8,14.7,25.1,117.0,0.4,,,,,
2025-10-15 06:00:00+05:30,102.0,0.114,3.48,80.8,14.8,24.8,117.0,0.375,,,,,
2025-10-15 07:00:00+05:30,57.6,0.0762,3.9,83.3,15.9,24.3,115.0,0.425,,,,,
2025-10-15 08:00:00+05:30,60.4,0.0824,4.8,76.0,18.0,26.0,85.8,0.425,,,,,
2025-10-15 09:00:00+05:30,38.5,0.0803,15.5,59.8,22.3,29.3,84.0,0.425,,,,,
2025-10-15 10:00:00+05:30,20.8,0.0617,48.3,53.5,22.4,31.7,97.5,0.775,,,,,
2025-10-15 11:00:00+05:30,7.98,0.0404,93.6,46.0,12.9,33.5,129.0,0.9,,,,,
2025-10-15 12:00:00+05:30,,,104.0,39.8,,34.5,121.0,1.2,,,,,
2025-10-15 13:00:00+05:30,2.1,0.0177,105.0,39.3,4.73,34.3,117.0,1.68,,,,,
2025-10-15 14:00:00+05:30,1.65,0.013,108.0,39.0,3.5,34.0,118.0,1.5,,,,,
2025-10-15 15:00:00+05:30,0.833,0.0121,115.0,38.3,2.8,33.6,116.0,1.2,,,,,
2025-10-15 16:00:00+05:30,1.63,0.0126,113.0,40.0,2.55,33.0,118.0,1.2,,,,,
2025-10-15 17:00:00+05:30,1.43,0.0161,99.6,42.3,3.7,31.7,107.0,1.0,,,,,
2025-10-15 18:00:00+05:30,3.08,0.0328,52.8,49.3,16.2,29.9,89.0,0.3,,,,,
2025-10-15 21:00:00+05:30,12.8,0.0459,16.1,66.0,15.3,26.6,91.5,0.4,,,,,
2025-10-15 22:00:00+05:30,18.7,0.0522,10.6,67.3,18.3,26.4,119.0,0.3,,,,,
2025-10-15 23:00:00+05:30,47.9,0.0774,3.45,72.5,22.6,26.0,119.0,0.375,,,,,
2025-10-16 00:00:00+05:30,96.3,0.12,3.77,74.0,24.8,25.5,119.0,0.3,,,,,
2025-10-16 01:00:00+05:30,82.3,0.111,3.2,74.0,14.8,25.4,119.0,0.3,,,,,
2025-10-16 02:00:00+05:30,177.0,0.181,2.88,75.3,15.6,25.0,119.0,0.3,,,,,
2025-10-16 03:00:00+05:30,163.0,0.172,3.2,79.3,17.8,24.9,119.0,0.3,,,,,
2025-10-16 04:00:00+05:30,164.0,0.165,2.5,82.5,16.5,24.8,119.0,0.35,,,,,
2025-10-16 05:00:00+05:30,108.0,0.116,2.53,84.3,13.1,24.9,119.0,0.333,,,,,
2025-10-16 06:00:00+05:30,91.7,0.103,2.475,85.5,8.25,24.55,119.0,0.3,,,,,
2025-10-16 07:00:00+05:30,102.0,0.113,2.57,86.0,7.27,24.5,119.0,0.3,,,,,
2025-10-16 08:00:00+05:30,73.6,0.0941,4.38,79.3,10.2,25.8,120.0,0.325,,,,,
2025-10-16 09:00:00+05:30,40.3,0.067,13.0,63.3,11.2,28.6,124.0,0.425,,,,,
2025-10-16 10:00:00+05:30,19.2,0.0508,47.6,54.0,10.1,30.9,125.0,0.8,,,,,
2025-10-16 11:00:00+05:30,6.78,0.0358,84.1,49.5,9.73,32.7,117.0,1.13,,,,,
2025-10-16 12:00:00+05:30,4.4,0.0296,90.3,45.8,11.6,33.6,114.0,1.55,,,,,
2025-10-16 13:00:00+05:30,2.83,0.0206,93.8,42.3,5.25,33.7,172.0,1.65,,,,,
2025-10-16 14:00:00+05:30,4.43,0.0195,95.1,41.3,1.1,34.0,101.0,1.63,,,,,
2025-10-16 15:00:00+05:30,5.3,0.0198,103.0,43.3,8.1,33.5,112.0,1.5,,,,,
2025-10-16 16:00:00+05:30,5.28,0.0221,100.0,45.0,12.0,32.9,114.0,1.43,,,,,
2025-10-16 17:00:00+05:30,6.73,0.0257,88.0,47.0,12.9,31.8,118.0,1.08,,,,,
2025-10-16 18:00:00+05:30,4.6,0.0308,70.2,53.8,17.6,30.0,111.0,0.4,,,,,
2025-10-16 19:00:00+05:30,3.4,0.0419,44.0,60.5,37.1,28.2,112.0,0.6,,,,,
2025-10-16 20:00:00+05:30,4.98,0.0424,24.5,67.3,44.1,27.3,69.8,0.425,,,,,
2025-10-16 21:00:00+05:30,6.5,0.0457,14.4,70.3,59.5,26.5,70.0,0.3,,,,,
2025-10-16 22:00:00+05:30,17.7,0.0594,3.53,73.5,60.9,26.1,70.0,0.3,,,,,
2025-10-16 23:00:00+05:30,32.2,0.0683,2.78,76.3,65.4,25.9,70.0,0.325,,,,,
2025-10-17 00:00:00+05:30,28.2,0.0611,2.77,78.7,50.9,25.9,70.0,0.3,,,,,
2025-10-17 01:00:00+05:30,82.2,0.105,3.4,80.0,18.9,25.6,70.0,0.3,,,,,
2025-10-17 02:00:00+05:30,141.0,0.154,2.18,80.0,18.5,25.6,70.0,0.3,,,,,
2025-10-17 03:00:00+05:30,78.0,0.106,2.5,79.5,15.8,25.5,70.0,0.3,,,,,
2025-10-17 04:00:00+05:30,66.8,0.0919,2.08,81.5,8.35,25.2,70.0,0.3,,,,,
2025-10-17 05:00:00+05:30,52.6,0.0781,1.9,84.0,3.08,25.2,70.0,0.35,,,,,
2025-10-17 06:00:00+05:30,43.7,0.0695,2.05,83.0,1.88,24.9,70.0,0.4,,,,,
2025-10-17 07:00:00+05:30,38.3,0.062,2.3,83.0,,24.9,77.0,0.4,,,,,
2025-10-17 08:00:00+05:30,34.1,0.0565,5.8,78.3,,25.8,72.3,0.4,,,,,
2025-10-17 09:00:00+05:30,31.2,0.0561,13.8,65.5,10.3,28.5,85.0,0.65,,,,,
2025-10-17 10:00:00+05:30,26.3,0.0561,29.7,56.8,11.2,30.9,123.0,0.775,,,,,
2025-10-17 11:00:00+05:30,16.1,0.0414,66.4,52.0,13.4,32.1,118.0,1.55,,,,,
2025-10-17 12:00:00+05:30,4.6,0.025,91.2,49.0,11.5,33.2,118.0,1.45,,,,,
2025-10-17 13:00:00+05:30,2.35,0.0192,101.0,47.5,9.15,33.5,112.0,1.75,,,,,
2025-10-17 14:00:00+05:30,0.833,0.016,103.0,45.3,8.23,33.7,121.0,1.6,,,,,
2025-10-17 15:00:00+05:30,1.15,0.0176,107.0,46.0,7.33,33.5,120.0,1.63,,,,,
2025-10-17 16:00:00+05:30,2.73,0.0203,97.2,46.3,5.6,33.2,117.0,1.45,,,,,
2025-10-17 17:00:00+05:30,3.7,0.0238,88.3,49.0,5.0,32.0,111.0,1.35,,,,,
2025-10-17 18:00:00+05:30,5.65,0.0331,65.1,55.5,7.55,30.6,66.0,0.375,,,,,
2025-10-17 19:00:00+05:30,8.83,0.0404,42.0,63.0,7.85,29.1,66.0,0.325,,,,,
2025-10-17 20:00:00+05:30,24.2,0.0688,18.6,65.0,10.8,28.4,66.0,0.325,,,,,
2025-10-17 21:00:00+05:30,78.4,0.117,2.4,71.3,20.7,27.4,66.0,0.3,,,,,
2025-10-17 22:00:00+05:30,94.2,0.128,2.53,73.8,28.8,27.0,66.0,0.3,,,,,
2025-10-17 23:00:00+05:30,115.0,0.141,2.58,76.0,36.0,26.6,66.0,0.3,,,,,
2025-10-18 00:00:00+05:30,207.0,0.212,2.37,77.7,39.0,26.4,66.0,0.3,,,,,
2025-10-18 01:00:00+05:30,113.0,0.135,2.1,78.5,16.1,26.6,66.0,0.3,,,,,
2025-10-18 02:00:00+05:30,108.0,0.126,2.25,79.8,13.1,26.5,66.0,0.375,,,,,
2025-10-18 03:00:00+05:30,100.0,0.122,1.98,81.3,6.83,26.3,66.0,0.325,,,,,
2025-10-18 04:00:00+05:30,70.4,0.0953,2.08,82.8,2.1,26.0,66.5,0.4,,,,,
2025-10-18 05:00:00+05:30,55.9,0.0827,2.5,83.0,,25.8,67.0,0.35,,,,,
2025-10-18 06:00:00+05:30,48.2,0.074,2.33,83.0,,25.4,67.0,0.325,,,,,
2025-10-18 07:00:00+05:30,41.0,0.0644,2.35,83.5,,25.2,67.0,0.35,,,,,
2025-10-18 08:00:00+05:30,49.4,0.0722,2.88,80.0,,26.1,63.5,0.3,,,,,
2025-10-18 09:00:00+05:30,33.6,0.0614,10.0,68.8,,28.5,43.8,0.575,,,,,
2025-10-18 10:00:00+05:30,26.9,0.049,37.4,60.0,,30.6,122.0,1.3,,,,,
2025-10-18 11:00:00+05:30,15.8,0.0401,59.0,54.5,14.3,32.4,124.0,1.28,,,,,
2025-10-18 12:00:00+05:30,4.98,0.0321,72.2,48.8,26.4,33.9,126.0,1.48,,,,,
2025-10-18 13:00:00+05:30,3.98,0.0247,89.2,47.3,25.4,34.4,118.0,1.38,,,,,
2025-10-18 14:00:00+05:30,2.37,0.019,106.0,45.5,23.6,34.1,86.5,1.2,,,,,
2025-10-18 15:00:00+05:30,0.925,0.0179,113.0,46.8,21.4,33.7,112.0,1.48,,,,,
2025-10-18 16:00:00+05:30,1.4,0.0199,113.0,49.0,18.7,33.0,118.0,1.45,,,,,
2025-10-18 17:00:00+05:30,1.8,0.0225,106.0,52.3,17.8,31.8,111.0,1.18,,,,,
2025-10-18 18:00:00+05:30,2.7,0.0307,70.1,58.0,17.6,30.8,128.0,0.4,,,,,
2025-10-18 19:00:00+05:30,5.73,0.0382,41.1,64.5,19.2,29.5,121.0,0.825,,,,,
2025-10-18 20:00:00+05:30,9.43,0.0411,30.3,67.0,18.6,29.2,106.0,1.35,,,,,
2025-10-18 21:00:00+05:30,11.9,0.0402,23.8,70.5,20.9,28.3,119.0,0.45,,,,,
2025-10-18 22:00:00+05:30,13.4,0.0451,12.9,74.8,43.1,27.4,119.0,0.3,,,,,
2025-10-18 23:00:00+05:30,11.8,0.0464,6.85,78.0,52.6,26.8,119.0,0.3,,,,,
2025-10-19 00:00:00+05:30,80.6,0.109,3.47,79.3,40.9,26.5,119.0,0.3,,,,,
2025-10-19 01:00:00+05:30,131.0,0.148,2.4,81.5,32.6,26.4,119.0,0.3,,,,,
2025-10-19 02:00:00+05:30,138.0,0.154,1.95,82.3,31.5,26.3,119.0,0.3,,,,,
2025-10-19 03:00:00+05:30,158.0,0.168,2.23,82.8,28.5,26.2,119.0,0.3,,,,,
2025-10-19 04:00:00+05:30,133.0,0.147,2.13,82.5,27.5,26.2,119.0,0.3,,,,,
2025-10-19 05:00:00+05:30,118.0,0.132,3.65,83.8,24.5,26.1,119.0,0.3,,,,,
2025-10-19 06:00:00+05:30,87.4,0.103,4.15,87.0,19.9,25.9,119.0,0.3,,,,,
2025-10-19 07:00:00+05:30,68.9,0.0851,2.98,88.0,17.1,25.5,54.0,0.3,,,,,
2025-10-19 08:00:00+05:30,81.2,0.0978,3.0,85.8,16.9,26.5,18.0,0.3,,,,,
2025-10-19 09:00:00+05:30,41.3,0.0643,11.9,70.8,16.0,28.9,16.0,0.5,,,,,
2025-10-19 10:00:00+05:30,20.5,0.0443,33.5,57.5,14.4,31.5,74.5,0.6,,,,,
2025-10-19 11:00:00+05:30,10.0,0.0379,63.6,51.7,12.5,33.3,235.0,0.967,,,,,
2025-10-19 12:00:00+05:30,8.45,0.0348,96.7,50.5,11.4,33.9,167.0,1.3,,,,,
2025-10-19 13:00:00+05:30,5.4,0.0283,106.0,44.3,11.0,34.3,117.0,1.35,,,,,
2025-10-19 14:00:00+05:30,4.38,0.0268,117.0,43.8,9.48,34.5,174.0,1.13,,,,,
2025-10-19 15:00:00+05:30,4.08,0.0246,118.0,45.0,9.15,33.8,105.0,1.43,,,,,
2025-10-19 16:00:00+05:30,1.83,0.0208,126.0,47.5,9.0,32.9,116.0,1.25,,,,,
2025-10-19 17:00:00+05:30,1.33,0.0211,117.0,50.5,8.8,31.8,101.0,1.23,,,,,
2025-10-19 18:00:00+05:30,2.03,0.0264,87.7,58.3,9.83,30.3,88.0,0.875,,,,,
2025-10-19 19:00:00+05:30,1.95,0.0351,53.5,65.3,13.3,28.7,88.0,0.3,,,,,
2025-10-19 20:00:00+05:30,4.43,0.0362,38.8,68.0,13.2,28.4,88.0,0.325,,,,,
2025-10-19 21:00:00+05:30,9.28,0.0361,32.3,69.5,13.1,27.9,88.0,0.3,,,,,
2025-10-19 22:00:00+05:30,12.2,0.0481,13.7,72.3,16.1,27.4,88.0,0.3,,,,,
2025-10-19 23:00:00+05:30,15.4,0.0474,16.3,72.3,17.3,27.1,88.0,0.3,,,,,
2025-10-20 00:00:00+05:30,55.0,0.0887,2.8,73.7,22.9,26.9,88.0,0.3,,,,,
2025-10-20 01:00:00+05:30,174.0,0.183,2.05,77.5,26.4,26.5,88.0,0.3,,,,,
2025-10-20 02:00:00+05:30,154.0,0.162,2.65,79.5,25.4,26.4,99.3,0.375,,,,,
2025-10-20 03:00:00+05:30,58.7,0.0796,5.73,80.8,24.7,26.2,127.0,0.3,,,,,
2025-10-20 04:00:00+05:30,38.9,0.0601,7.78,79.8,25.4,26.1,127.0,0.3,,,,,
2025-10-20 05:00:00+05:30,36.8,0.0631,5.23,79.3,23.5,26.3,127.0,0.3,,,,,
2025-10-20 06:00:00+05:30,33.6,0.0567,6.35,81.0,20.1,26.1,127.0,0.3,,,,,
2025-10-20 07:00:00+05:30,34.8,0.0584,5.03,83.3,16.3,25.8,125.0,0.3,,,,,
2025-10-20 08:00:00+05:30,37.8,0.0614,6.03,80.3,14.4,26.6,125.0,0.3,,,,,
2025-10-20 09:00:00+05:30,21.9,0.0454,23.3,65.8,16.7,29.1,125.0,0.3,,,,,
2025-10-20 10:00:00+05:30,11.1,0.0351,54.0,52.5,18.7,31.7,125.0,0.5,,,,,
2025-10-20 15:00:00+05:30,2.45,0.0272,107.0,48.5,16.8,33.3,129.0,0.55,,,,,
2025-10-20 16:00:00+05:30,2.63,0.0244,102.0,46.8,13.4,33.4,119.0,0.575,,,,,
2025-10-20 17:00:00+05:30,2.0,0.0151,93.3,51.0,14.3,32.0,130.0,0.3,,,,,
2025-10-20 18:00:00+05:30,1.68,0.0222,64.9,57.5,20.4,30.2,130.0,0.3,,,,,
2025-10-20 19:00:00+05:30,2.75,0.027,46.6,65.3,15.7,28.9,96.8,0.4,,,,,
2025-10-20 20:00:00+05:30,3.33,0.0271,47.8,69.0,15.3,28.1,92.0,0.3,,,,,
2025-10-20 21:00:00+05:30,2.7,0.0266,49.2,70.0,20.3,27.9,92.0,0.3,,,,,
2025-10-20 23:00:00+05:30,17.3,0.0568,4.4,72.0,94.8,27.6,92.0,0.3,,,,,
2025-10-21 00:00:00+05:30,37.9,0.0784,4.17,72.0,127.0,27.2,92.0,0.3,,,,,
2025-10-21 01:00:00+05:30,31.9,0.0716,4.9,71.5,141.0,27.2,92.0,0.3,,,,,
2025-10-21 02:00:00+05:30,33.8,0.07,4.0,74.8,125.0,26.8,92.0,0.3,,,,,
2025-10-21 03:00:00+05:30,29.7,0.0583,3.75,77.3,91.3,26.5,92.0,0.35,,,,,
2025-10-21 04:00:00+05:30,20.8,0.044,4.38,78.8,63.0,26.4,92.0,0.3,,,,,
2025-10-21 05:00:00+05:30,18.3,0.0463,4.28,76.3,52.4,26.7,92.0,0.3,,,,,
2025-10-21 06:00:00+05:30,21.7,0.0459,4.07,77.0,50.4,27.0,92.0,0.433,,,,,
2025-10-21 07:00:00+05:30,36.1,0.0538,4.1,80.3,40.4,26.9,92.0,0.35,,,,,
2025-10-21 08:00:00+05:30,41.6,0.0589,3.85,78.0,36.9,27.6,92.0,0.375,,,,,
2025-10-21 09:00:00+05:30,32.0,0.0564,7.0,67.8,35.8,29.6,92.0,0.45,,,,,
2025-10-21 10:00:00+05:30,27.8,0.0495,30.4,56.0,34.0,31.5,109.0,1.1,,,,,
2025-10-21 11:00:00+05:30,25.0,0.0583,43.4,52.3,39.5,32.7,103.0,1.0,,,,,
2025-10-21 12:00:00+05:30,13.3,0.0427,66.4,50.3,32.3,32.6,110.0,1.23,,,,,
2025-10-21 13:00:00+05:30,4.7,0.0282,75.7,49.0,20.0,32.5,95.7,1.1,,,,,
2025-10-21 14:00:00+05:30,1.53,0.0197,88.2,46.8,15.3,33.5,83.3,1.5,,,,,
2025-10-21 15:00:00+05:30,2.08,0.0191,91.8,47.5,12.5,33.0,109.0,1.4,,,,,
2025-10-21 16:00:00+05:30,1.73,0.0192,92.5,47.5,11.5,32.7,99.5,1.08,,,,,
2025-10-21 17:00:00+05:30,3.35,0.0226,87.9,50.3,9.45,31.8,9.0,0.5,,,,,
2025-10-21 18:00:00+05:30,6.0,0.0315,67.4,54.5,11.0,30.7,9.0,0.425,,,,,
2025-10-21 19:00:00+05:30,8.87,0.0366,39.5,60.0,12.9,29.6,9.0,0.3,,,,,
2025-10-21 20:00:00+05:30,12.4,0.0435,15.4,67.3,21.5,28.8,9.0,0.4,,,,,
2025-10-21 21:00:00+05:30,11.8,0.04,15.7,74.3,19.8,28.1,9.0,0.3,,,,,
2025-10-21 22:00:00+05:30,11.5,0.0431,4.95,75.8,21.6,27.6,9.0,0.325,,,,,
2025-10-21 23:00:00+05:30,36.3,0.065,2.98,77.5,24.1,27.5,62.0,0.475,,,,,
2025-10-22 00:00:00+05:30,14.1,0.0367,12.2,78.0,21.5,27.0,130.0,0.3,,,,,
2025-10-22 01:00:00+05:30,14.3,0.0408,4.55,78.5,21.0,27.2,130.0,0.5,,,,,
2025-10-22 02:00:00+05:30,16.7,0.0388,7.03,80.0,19.9,27.2,130.0,0.4,,,,,
2025-10-22 03:00:00+05:30,20.1,0.04,5.93,83.3,18.5,26.6,130.0,0.3,,,,,
2025-10-22 04:00:00+05:30,28.9,0.0474,4.83,83.8,18.1,26.6,130.0,0.375,,,,,
2025-10-22 05:00:00+05:30,21.5,0.0405,6.2,83.8,18.1,26.3,130.0,0.325,,,,,
2025-10-22 06:00:00+05:30,16.8,0.034,6.45,86.0,18.9,25.9,130.0,0.4,,,,,
2025-10-22 07:00:00+05:30,13.6,0.0333,8.13,85.3,19.3,25.8,130.0,0.3,,,,,
2025-10-22 08:00:00+05:30,22.4,0.046,6.0,82.5,20.4,26.5,130.0,0.5,,,,,
2025-10-22 09:00:00+05:30,14.0,0.0327,14.6,76.0,19.6,27.7,119.0,1.75,,,,,
2025-10-22 10:00:00+05:30,13.9,0.0312,26.3,65.3,19.7,29.6,127.0,1.2,,,,,
2025-10-22 11:00:00+05:30,14.5,0.0334,41.2,56.8,20.0,31.7,123.0,1.03,,,,,
2025-10-22 12:00:00+05:30,13.6,0.0343,67.8,52.0,21.0,32.6,105.0,1.93,,,,,
2025-10-22 13:00:00+05:30,9.65,0.0328,91.4,51.3,22.0,32.7,108.0,2.48,,,,,
2025-10-22 14:00:00+05:30,5.4,0.0259,85.6,50.7,20.2,32.8,113.0,2.43,,,,,
2025-10-22 15:00:00+05:30,1.8,0.0196,93.2,48.0,16.7,33.1,121.0,1.4,,,,,
2025-10-22 16:00:00+05:30,1.28,0.0181,101.0,49.0,15.2,32.3,114.0,1.65,,,,,
2025-10-22 17:00:00+05:30,1.6,0.0186,93.2,50.8,13.7,31.2,119.0,1.08,,,,,
2025-10-22 18:00:00+05:30,2.53,0.0238,63.8,55.3,12.4,29.8,72.8,0.45,,,,,
2025-10-22 19:00:00+05:30,5.8,0.0337,40.0,60.3,12.9,28.8,72.0,0.4,,,,,
2025-10-22 20:00:00+05:30,10.9,0.042,21.4,65.5,16.1,28.0,72.0,0.35,,,,,
2025-10-22 21:00:00+05:30,13.6,0.0427,17.5,68.8,17.0,27.6,72.0,0.3,,,,,
2025-10-22 22:00:00+05:30,22.7,0.0543,13.9,69.8,17.4,27.3,71.8,0.325,,,,,
2025-10-22 23:00:00+05:30,26.9,0.0607,4.73,73.0,18.5,26.5,71.0,0.325,,,,,
2025-10-23 00:00:00+05:30,17.1,0.0486,9.37,71.7,18.2,26.2,71.0,0.367,,,,,
2025-10-23 01:00:00+05:30,47.0,0.0757,2.1,74.5,17.9,25.9,71.0,0.3,,,,,
2025-10-23 02:00:00+05:30,23.0,0.0511,5.58,72.3,18.1,25.7,71.0,0.45,,,,,
2025-10-23 03:00:00+05:30,40.6,0.0657,2.33,77.0,17.5,25.4,71.5,0.3,,,,,
2025-10-23 04:00:00+05:30,32.8,0.0538,4.35,81.0,15.5,25.0,72.0,0.325,,,,,
2025-10-23 05:00:00+05:30,26.4,0.048,7.7,77.8,14.9,24.8,72.0,0.4,,,,,
2025-10-23 06:00:00+05:30,29.8,0.0534,3.83,79.3,14.9,24.6,72.0,0.3,,,,,
2025-10-23 07:00:00+05:30,32.0,0.052,2.73,84.3,14.3,24.2,71.5,0.3,,,,,
2025-10-23 08:00:00+05:30,26.9,0.0458,4.95,80.5,14.4,25.0,71.0,0.3,,,,,
2025-10-23 09:00:00+05:30,21.1,0.0432,10.9,68.5,14.8,27.4,81.0,0.475,,,,,
2025-10-23 10:00:00+05:30,13.7,0.0365,34.4,56.8,16.2,29.9,114.0,1.23,,,,,
2025-10-23 11:00:00+05:30,5.38,0.0254,64.9,51.0,16.7,31.3,114.0,1.28,,,,,
2025-10-23 12:00:00+05:30,4.3,0.0256,78.2,45.8,15.5,33.2,121.0,1.25,,,,,
2025-10-23 13:00:00+05:30,6.8,0.0282,92.6,44.3,14.1,33.6,118.0,1.58,,,,,
2025-10-23 14:00:00+05:30,6.35,0.0266,93.9,41.8,14.4,33.5,118.0,1.8,,,,,
2025-10-23 15:00:00+05:30,7.1,0.0269,92.1,41.3,15.0,33.3,113.0,1.78,,,,,
2025-10-23 16:00:00+05:30,4.33,0.0244,89.6,41.0,15.3,32.5,114.0,1.7,,,,,
2025-10-23 17:00:00+05:30,2.63,0.0276,75.6,43.5,14.2,31.2,115.0,1.0,,,,,
2025-10-23 18:00:00+05:30,2.68,0.029,60.6,48.8,13.4,29.6,129.0,0.5,,,,,
2025-10-23 19:00:00+05:30,2.5,0.0338,44.8,54.0,15.6,28.3,129.0,0.45,,,,,
2025-10-23 20:00:00+05:30,4.78,0.0395,20.5,62.3,16.7,27.1,129.0,0.3,,,,,
2025-10-23 21:00:00+05:30,9.55,0.0459,11.1,66.8,18.6,26.4,129.0,0.3,,,,,
2025-10-23 22:00:00+05:30,16.3,0.0549,4.03,68.8,17.5,26.2,129.0,0.325,,,,,
2025-10-23 23:00:00+05:30,24.7,0.0589,2.6,72.0,17.7,25.8,129.0,0.325,,,,,
2025-10-24 00:00:00+05:30,78.3,0.1,2.13,76.0,18.1,25.2,129.0,0.3,,,,,
2025-10-24 01:00:00+05:30,87.7,0.112,3.75,75.0,23.1,25.1,129.0,0.3,,,,,
2025-10-24 02:00:00+05:30,59.4,0.0839,2.38,73.3,22.2,25.2,129.0,0.325,,,,,
2025-10-24 03:00:00+05:30,56.0,0.0782,2.4,75.0,19.7,24.8,129.0,0.325,,,,,
2025-10-24 04:00:00+05:30,46.8,0.0714,2.0,78.5,18.3,24.5,129.0,0.3,,,,,
2025-10-24 05:00:00+05:30,42.0,0.0669,1.98,80.0,17.3,24.4,129.0,0.325,,,,,
2025-10-24 06:00:00+05:30,35.7,0.0578,3.75,77.8,15.1,24.1,129.0,0.425,,,,,
2025-10-24 07:00:00+05:30,33.9,0.0595,4.48,78.5,13.9,23.8,129.0,0.325,,,,,
2025-10-24 08:00:00+05:30,31.1,0.0539,7.95,73.5,13.8,25.0,129.0,0.3,,,,,
2025-10-24 09:00:00+05:30,25.5,0.0469,18.8,61.5,14.4,27.3,127.0,0.6,,,,,
2025-10-24 10:00:00+05:30,16.6,0.0444,38.9,54.5,15.0,29.8,118.0,1.05,,,,,
2025-10-24 11:00:00+05:30,6.75,0.0392,64.0,47.5,16.5,32.1,129.0,0.85,,,,,
2025-10-24 12:00:00+05:30,2.77,0.0264,91.0,44.3,16.8,33.1,123.0,1.27,,,,,
2025-10-24 13:00:00+05:30,2.05,0.0229,93.8,42.3,14.9,33.4,115.0,1.5,,,,,
2025-10-24 14:00:00+05:30,1.83,0.0227,91.8,40.0,12.2,33.8,111.0,1.28,,,,,
2025-10-24 15:00:00+05:30,4.8,0.0242,90.0,38.5,9.68,33.6,112.0,0.9,,,,,
2025-10-24 16:00:00+05:30,6.3,0.0268,89.9,39.5,9.33,33.1,89.0,0.8,,,,,
2025-10-24 17:00:00+05:30,7.95,0.0324,72.7,43.5,9.2,31.4,103.0,0.625,,,,,
2025-10-24 18:00:00+05:30,7.68,0.0353,55.4,52.0,11.1,29.3,92.0,0.325,,,,,
2025-10-24 19:00:00+05:30,6.8,0.046,17.8,60.0,17.5,27.6,92.0,0.3,,,,,
2025-10-24 20:00:00+05:30,23.4,0.0662,4.6,63.5,37.7,27.0,92.0,0.3,,,,,
2025-10-24 21:00:00+05:30,52.7,0.0909,2.03,67.0,41.9,26.5,92.0,0.325,,,,,
2025-10-24 22:00:00+05:30,102.0,0.129,1.88,69.8,39.8,26.2,92.0,0.325,,,,,
2025-10-24 23:00:00+05:30,141.0,0.161,1.85,68.5,36.7,26.4,92.0,0.3,,,,,
2025-10-25 00:00:00+05:30,118.0,0.14,2.57,69.0,32.2,26.2,92.0,0.3,,,,,
2025-10-25 01:00:00+05:30,77.5,0.104,2.35,68.5,15.9,26.1,92.0,0.4,,,,,
2025-10-25 02:00:00+05:30,80.3,0.106,2.28,69.5,12.6,25.8,92.0,0.325,,,,,
2025-10-25 03:00:00+05:30,65.4,0.09,2.15,74.8,10.7,25.2,92.0,0.375,,,,,
2025-10-25 04:00:00+05:30,96.3,0.114,1.83,78.3,12.9,24.9,92.0,0.3,,,,,
2025-10-25 05:00:00+05:30,66.0,0.0863,1.65,77.3,12.9,24.9,92.5,0.525,,,,,
2025-10-25 06:00:00+05:30,70.6,0.0831,1.98,83.3,14.2,24.5,113.0,0.625,,,,,
2025-10-25 07:00:00+05:30,76.1,0.0915,2.3,85.8,16.6,24.2,127.0,0.3,,,,,
2025-10-25 08:00:00+05:30,80.1,0.0956,3.03,80.8,18.1,25.3,127.0,0.35,,,,,
2025-10-25 09:00:00+05:30,68.8,0.0925,3.93,67.8,20.0,27.6,130.0,0.45,,,,,
2025-10-25 10:00:00+05:30,44.0,0.0694,22.3,52.5,16.1,30.3,131.0,0.475,,,,,
2025-10-25 11:00:00+05:30,34.8,0.0607,49.5,46.8,12.6,32.1,130.0,0.725,,,,,
2025-10-25 12:00:00+05:30,11.8,0.0391,86.2,43.0,9.4,32.7,130.0,1.0,,,,,
2025-10-25 13:00:00+05:30,2.38,0.0302,111.0,42.5,8.23,33.1,117.0,1.15,,,,,
2025-10-25 14:00:00+05:30,0.675,0.0272,138.0,42.0,7.43,33.2,125.0,1.0,,,,,
2025-10-25 15:00:00+05:30,1.58,0.0251,122.0,41.5,5.98,32.8,112.0,1.3,,,,,
2025-10-25 16:00:00+05:30,2.45,0.0325,103.0,43.0,8.6,32.3,98.3,0.775,,,,,
