Local Time,CO,NO,NOX,O3,PM10,RELATIVEHUMIDITY,SO2,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,PM25,NO2,NH3
2025-07-21 02:00:00+05:30,0.52,2.03,0.0154,17.5,84.0,80.3,6.95,28.9,292.0,0.4,,,
2025-07-21 03:00:00+05:30,0.51,4.5,0.0204,16.0,91.0,82.8,7.3,28.5,246.0,0.375,,,
2025-07-21 04:00:00+05:30,0.513,3.95,0.0192,14.8,91.0,84.0,6.7,28.2,285.0,0.3,,,
2025-07-21 05:00:00+05:30,0.493,3.45,0.0186,14.5,86.0,84.3,8.03,28.0,280.0,0.3,,,
2025-07-21 06:00:00+05:30,0.465,3.43,0.018,14.6,81.0,85.5,6.93,27.7,282.0,0.275,,,
2025-07-21 07:00:00+05:30,0.543,5.35,0.0187,12.9,70.0,86.0,6.18,27.9,271.0,0.3,,,
2025-07-21 08:00:00+05:30,0.565,6.1,0.0188,15.4,77.0,81.8,6.5,28.7,283.0,0.35,,,
2025-07-21 09:00:00+05:30,0.513,2.95,0.0153,20.8,83.0,77.3,6.65,29.8,278.0,0.325,,,
2025-07-21 10:00:00+05:30,0.46,2.15,0.0128,26.8,84.0,73.8,6.55,30.6,276.0,0.3,,,
2025-07-21 11:00:00+05:30,0.46,2.3,0.0128,31.2,78.0,72.8,6.18,30.9,276.0,0.3,,,
2025-07-21 12:00:00+05:30,0.468,1.55,0.0107,37.8,83.0,72.5,6.28,31.0,284.0,0.3,,,
2025-07-21 13:00:00+05:30,0.475,2.0,0.0114,42.2,94.0,73.8,6.43,30.7,279.0,0.3,,,
2025-07-21 14:00:00+05:30,0.538,2.18,0.0132,52.1,83.0,73.0,6.9,31.2,280.0,0.3,,,
2025-07-21 15:00:00+05:30,0.535,1.33,0.0115,60.4,133.0,71.0,6.25,31.7,268.0,0.25,,,
2025-07-21 16:00:00+05:30,0.47,2.1,0.0103,61.6,113.0,68.3,6.9,31.9,239.0,0.3,,,
2025-07-21 17:00:00+05:30,0.51,2.28,0.0139,64.2,84.0,72.3,5.68,30.9,152.0,0.775,,,
2025-07-21 18:00:00+05:30,0.588,2.25,0.0153,53.3,108.0,76.0,6.13,29.8,131.0,1.15,,,
2025-07-21 19:00:00+05:30,0.693,2.5,0.018,46.9,75.0,77.0,5.65,29.2,172.0,0.675,,,
2025-07-21 20:00:00+05:30,0.75,2.25,0.0194,34.8,52.0,81.5,5.95,28.3,190.0,0.5,,,
2025-07-21 21:00:00+05:30,0.753,3.25,0.0259,22.2,50.0,83.0,6.1,27.9,201.0,0.45,,,
2025-07-21 22:00:00+05:30,0.853,3.65,0.0315,16.2,51.0,84.0,4.88,27.7,153.0,0.425,,,
2025-07-21 23:00:00+05:30,0.978,7.73,0.0406,11.7,63.0,85.3,5.1,27.6,176.0,0.375,,,
2025-07-22 00:00:00+05:30,1.22,18.4,0.0527,11.3,70.0,84.7,6.03,27.7,149.0,0.5,,,
2025-07-22 01:00:00+05:30,1.35,23.7,0.051,11.2,81.0,86.0,6.2,28.0,259.0,0.2,,,
2025-07-22 02:00:00+05:30,1.25,15.1,0.0379,12.3,94.0,86.0,6.23,28.1,283.0,0.275,,,
2025-07-22 03:00:00+05:30,0.71,4.8,0.0181,17.3,101.0,86.0,9.1,28.3,301.0,0.3,,,
2025-07-22 04:00:00+05:30,0.67,3.58,0.0172,15.6,99.0,86.0,6.3,28.4,293.0,0.275,,,
2025-07-22 05:00:00+05:30,0.568,2.78,0.0175,15.6,96.0,85.3,6.83,28.6,289.0,0.3,,,
2025-07-22 06:00:00+05:30,0.518,3.93,0.0192,15.5,84.0,85.3,5.78,28.6,284.0,0.3,,,
2025-07-22 07:00:00+05:30,0.508,4.33,0.0189,15.2,81.0,85.8,5.25,28.6,253.0,0.325,,,
2025-07-22 08:00:00+05:30,0.525,4.48,0.0171,19.2,86.0,80.8,6.38,29.6,269.0,0.325,,,
2025-07-22 09:00:00+05:30,0.518,2.78,0.0149,24.9,94.0,76.8,6.23,30.5,279.0,0.3,,,
2025-07-22 10:00:00+05:30,0.493,1.33,0.0108,35.0,94.0,70.5,5.88,32.0,264.0,0.425,,,
2025-07-22 11:00:00+05:30,0.413,1.95,0.00938,40.4,81.0,69.0,5.4,31.6,250.0,0.425,,,
2025-07-22 12:00:00+05:30,0.323,2.75,0.00903,34.1,44.0,75.8,4.83,30.0,272.0,0.25,,,
2025-07-22 13:00:00+05:30,0.343,1.43,0.00938,41.1,18.0,85.3,4.2,28.0,151.0,1.35,,,
2025-07-22 14:00:00+05:30,0.288,1.48,0.00805,40.2,25.0,92.0,4.4,26.4,196.0,0.725,,,
2025-07-22 15:00:00+05:30,0.343,1.93,0.00878,30.1,11.0,90.8,4.0,28.0,139.0,0.725,,,
2025-07-22 16:00:00+05:30,0.473,1.75,0.0127,28.9,11.0,88.3,5.35,28.9,229.0,0.475,,,
2025-07-22 17:00:00+05:30,0.56,2.33,0.0146,37.1,16.0,85.3,4.68,29.6,234.0,0.375,,,
2025-07-22 18:00:00+05:30,0.605,2.03,0.0147,48.8,28.0,77.5,5.23,30.3,257.0,0.325,,,
2025-07-22 19:00:00+05:30,0.523,1.53,0.0132,44.6,51.0,78.8,5.68,29.9,264.0,0.3,,,
2025-07-22 20:00:00+05:30,0.523,2.43,0.0127,33.7,50.0,83.8,5.9,28.8,308.0,0.45,,,
2025-07-22 21:00:00+05:30,0.438,1.93,0.0126,31.7,59.0,83.0,4.98,28.3,267.0,0.375,,,
2025-07-22 22:00:00+05:30,0.353,2.18,0.015,27.6,25.0,84.3,4.83,27.8,263.0,0.325,,,
2025-07-22 23:00:00+05:30,0.353,1.83,0.0115,26.7,11.0,85.3,4.25,27.8,291.0,0.25,,,
2025-07-23 00:00:00+05:30,0.36,2.53,0.0111,24.1,12.0,85.3,4.5,27.8,266.0,0.267,,,
2025-07-23 01:00:00+05:30,0.425,2.35,0.011,15.5,17.0,86.5,4.4,27.9,293.0,0.3,,,
2025-07-23 02:00:00+05:30,0.438,2.1,0.0108,13.9,19.0,87.0,4.65,28.0,279.0,0.25,,,
2025-07-23 03:00:00+05:30,0.44,3.9,0.015,13.9,22.0,87.0,5.2,28.0,299.0,0.275,,,
2025-07-23 04:00:00+05:30,0.45,2.88,0.0147,13.1,25.0,86.8,4.58,28.0,276.0,0.275,,,
2025-07-23 05:00:00+05:30,0.445,3.95,0.0149,11.6,25.0,86.5,4.4,27.9,281.0,0.2,,,
2025-07-23 06:00:00+05:30,0.47,3.83,0.0162,11.7,29.0,86.5,3.93,28.1,292.0,0.3,,,
2025-07-23 07:00:00+05:30,0.513,4.68,0.0173,11.3,36.0,85.8,5.05,28.2,287.0,0.3,,,
2025-07-23 08:00:00+05:30,0.475,3.75,0.0138,16.2,41.0,83.5,5.0,28.6,268.0,0.375,,,
2025-07-23 09:00:00+05:30,0.405,2.55,0.0098,26.3,29.0,85.0,4.5,28.1,290.0,0.45,,,
2025-07-23 10:00:00+05:30,0.383,2.25,0.0119,31.9,12.0,81.8,4.33,28.2,302.0,0.4,,,
2025-07-23 11:00:00+05:30,0.423,1.98,0.015,25.3,14.3,81.5,4.35,28.8,309.0,0.4,,,
2025-07-23 12:00:00+05:30,0.415,2.08,0.0126,28.7,18.5,80.8,4.75,29.0,300.0,0.5,,,
2025-07-23 13:00:00+05:30,0.435,2.13,0.0111,31.7,21.0,78.3,4.88,29.8,289.0,0.325,,,
2025-07-23 14:00:00+05:30,0.387,3.4,0.0143,26.8,24.0,73.0,4.7,31.1,268.0,0.3,,,
2025-07-23 15:00:00+05:30,0.378,3.1,0.013,28.6,34.0,74.3,4.58,31.0,276.0,0.275,,,
2025-07-23 16:00:00+05:30,0.37,2.15,0.012,30.3,44.0,71.8,4.93,31.2,237.0,0.325,,,
2025-07-23 17:00:00+05:30,0.358,1.68,0.00958,36.3,34.0,73.5,4.38,30.9,262.0,0.275,,,
2025-07-23 18:00:00+05:30,0.38,1.7,0.0113,33.7,34.0,75.3,5.38,30.5,269.0,0.225,,,
2025-07-23 19:00:00+05:30,0.403,2.4,0.0147,26.8,35.0,77.0,4.95,30.1,288.0,0.2,,,
2025-07-23 20:00:00+05:30,0.465,3.13,0.0169,17.9,40.0,80.8,4.7,29.4,304.0,0.275,,,
2025-07-23 21:00:00+05:30,0.47,3.93,0.0198,13.1,41.0,84.3,5.45,28.8,283.0,0.375,,,
2025-07-23 22:00:00+05:30,0.493,4.03,0.015,14.9,47.0,84.8,5.85,28.8,265.0,0.425,,,
2025-07-23 23:00:00+05:30,0.528,3.23,0.0137,15.8,58.0,84.3,5.35,28.9,297.0,0.5,,,
2025-07-24 00:00:00+05:30,0.56,3.47,0.0172,13.8,61.0,84.0,4.73,28.9,278.0,0.3,,,
2025-07-24 01:00:00+05:30,0.57,4.25,0.0194,11.6,79.0,85.0,5.7,28.5,301.0,0.3,,,
2025-07-24 02:00:00+05:30,0.513,3.45,0.0157,31.3,78.0,83.3,4.75,28.5,237.0,0.375,,,
2025-07-24 03:00:00+05:30,0.32,1.9,0.0084,45.6,55.0,82.5,5.7,27.5,233.0,0.475,,,
2025-07-24 04:00:00+05:30,0.328,1.7,0.00825,53.6,7.0,83.8,4.03,26.9,250.0,0.35,,,
2025-07-24 05:00:00+05:30,0.32,2.2,0.0094,44.1,12.0,86.5,5.38,27.0,255.0,0.525,,,
2025-07-24 06:00:00+05:30,0.333,1.93,0.0139,25.3,11.0,86.5,5.45,27.5,270.0,0.35,,,
2025-07-24 07:00:00+05:30,0.355,2.55,0.0161,18.9,31.0,84.8,4.93,28.0,298.0,0.325,,,
2025-07-24 08:00:00+05:30,0.353,1.98,0.0126,24.0,30.0,81.0,5.13,28.8,278.0,0.3,,,
2025-07-24 09:00:00+05:30,0.358,2.73,0.0105,29.1,45.0,75.8,5.28,30.1,210.0,0.35,,,
2025-07-24 10:00:00+05:30,0.363,1.67,0.00915,32.7,55.0,69.8,5.0,31.6,211.0,0.45,,,
2025-07-24 11:00:00+05:30,0.358,1.73,0.00935,36.0,70.0,65.5,5.23,32.9,204.0,0.575,,,
2025-07-24 12:00:00+05:30,0.358,1.73,0.0086,38.0,77.0,64.3,5.5,33.1,200.0,0.575,,,
2025-07-24 13:00:00+05:30,0.335,1.67,0.00835,42.4,83.0,59.5,5.1,34.3,192.0,0.775,,,
2025-07-24 14:00:00+05:30,0.33,1.73,0.0068,46.3,90.0,57.3,5.28,34.9,208.0,0.75,,,
2025-07-24 15:00:00+05:30,0.34,2.98,0.00875,47.6,85.0,61.5,4.9,33.9,227.0,0.7,,,
2025-07-24 16:00:00+05:30,0.308,2.05,0.00633,49.5,86.0,64.3,5.28,33.1,231.0,0.675,,,
2025-07-24 19:00:00+05:30,0.313,0.875,0.00913,45.0,108.0,69.5,5.25,31.9,228.0,0.3,,,
2025-07-24 20:00:00+05:30,0.353,2.83,0.0112,31.1,105.0,76.3,5.18,30.7,284.0,0.225,,,
2025-07-24 21:00:00+05:30,0.435,2.2,0.0142,23.0,112.0,80.5,5.38,29.8,289.0,0.25,,,
2025-07-24 22:00:00+05:30,0.448,1.6,0.0116,22.8,178.0,82.8,5.9,29.4,301.0,0.225,,,
2025-07-24 23:00:00+05:30,0.52,2.28,0.015,18.0,96.0,83.5,6.68,29.3,294.0,0.25,,,
2025-07-25 00:00:00+05:30,0.567,3.47,0.016,14.5,113.0,84.3,6.5,29.3,300.0,0.3,,,
2025-07-25 01:00:00+05:30,0.63,3.2,0.017,13.2,111.0,86.0,5.75,29.0,283.0,0.4,,,
2025-07-25 02:00:00+05:30,0.578,2.65,0.0161,15.2,127.0,85.3,6.28,28.9,265.0,0.3,,,
2025-07-25 03:00:00+05:30,0.49,1.3,0.0139,16.5,112.0,83.0,5.5,29.1,268.0,0.325,,,
2025-07-25 04:00:00+05:30,0.495,3.85,0.0145,14.0,86.0,87.0,5.73,28.7,277.0,0.375,,,
2025-07-25 05:00:00+05:30,0.483,3.5,0.0149,14.4,86.0,87.8,5.75,28.7,310.0,0.575,,,
2025-07-25 06:00:00+05:30,0.443,2.6,0.0132,18.2,66.0,86.0,5.95,28.6,283.0,0.6,,,
2025-07-25 07:00:00+05:30,0.405,2.93,0.0118,18.6,64.0,82.5,5.13,28.8,270.0,0.425,,,
2025-07-25 08:00:00+05:30,0.38,2.6,0.0115,19.9,63.0,79.0,5.68,29.5,252.0,0.325,,,
2025-07-25 09:00:00+05:30,0.4,2.0,0.0097,24.8,69.0,74.8,6.6,30.7,220.0,0.475,,,
2025-07-25 10:00:00+05:30,0.38,1.35,0.0081,30.4,77.0,68.5,6.13,32.0,205.0,0.475,,,
2025-07-25 11:00:00+05:30,0.36,2.33,0.009,33.3,64.0,65.0,6.28,32.7,202.0,0.575,,,
2025-07-25 12:00:00+05:30,0.345,1.63,0.00898,40.3,64.0,61.8,6.0,33.4,195.0,0.65,,,
2025-07-25 13:00:00+05:30,0.365,1.33,0.00883,43.7,73.0,60.8,6.05,34.0,218.0,0.65,,,
2025-07-25 14:00:00+05:30,0.365,1.93,0.00835,45.7,81.0,55.5,6.05,35.2,201.0,0.875,,,
2025-07-25 15:00:00+05:30,0.373,1.57,0.00808,52.1,70.0,60.5,6.28,34.0,208.0,0.825,,,
2025-07-25 16:00:00+05:30,0.375,1.7,0.0081,51.0,75.0,63.0,6.9,33.3,210.0,0.775,,,
2025-07-25 17:00:00+05:30,0.378,1.83,0.00905,49.3,70.0,63.8,6.23,33.0,229.0,0.55,,,
2025-07-25 18:00:00+05:30,0.365,1.58,0.00868,46.2,67.0,64.3,6.43,32.9,203.0,0.5,,,
2025-07-25 19:00:00+05:30,0.368,1.38,0.00933,40.8,67.0,68.3,6.05,32.3,238.0,0.325,,,
2025-07-25 20:00:00+05:30,0.403,1.38,0.0112,39.9,72.0,70.5,5.9,31.2,182.0,0.75,,,
2025-07-25 21:00:00+05:30,0.463,0.875,0.0118,44.9,63.0,72.0,6.28,30.1,154.0,0.575,,,
2025-07-25 22:00:00+05:30,0.505,1.13,0.0129,30.2,70.0,77.3,6.75,29.5,287.0,0.35,,,
2025-07-25 23:00:00+05:30,0.54,1.68,0.017,20.6,64.0,79.3,6.6,29.4,245.0,0.325,,,
2025-07-26 00:00:00+05:30,0.58,2.0,0.0152,17.6,67.0,80.3,8.03,29.4,203.0,0.367,,,
2025-07-26 01:00:00+05:30,0.405,1.35,0.00875,30.4,56.0,88.0,7.0,27.8,223.0,0.6,,,
2025-07-26 02:00:00+05:30,0.35,2.53,0.0114,30.0,39.0,88.0,6.93,27.7,236.0,0.8,,,
2025-07-26 03:00:00+05:30,0.38,1.6,0.013,25.4,19.0,88.0,6.5,27.6,201.0,0.7,,,
2025-07-26 04:00:00+05:30,0.42,1.98,0.0169,19.4,22.0,87.8,5.95,27.8,225.0,0.375,,,
2025-07-26 05:00:00+05:30,0.447,2.87,0.0154,19.4,31.0,86.3,5.8,27.9,279.0,0.3,,,
2025-07-26 06:00:00+05:30,0.41,2.08,0.0122,21.4,25.0,86.5,5.83,27.8,241.0,0.375,,,
2025-07-26 07:00:00+05:30,0.425,3.65,0.0139,17.4,25.0,86.8,6.1,28.0,210.0,0.65,,,
2025-07-26 08:00:00+05:30,0.47,3.75,0.0141,18.3,30.0,83.3,5.65,28.8,245.0,0.55,,,
2025-07-26 09:00:00+05:30,0.51,3.28,0.0136,25.5,41.0,75.8,5.48,30.6,243.0,0.4,,,
2025-07-26 10:00:00+05:30,0.56,2.05,0.0136,41.2,41.0,69.8,7.18,32.1,233.0,0.5,,,
2025-07-26 11:00:00+05:30,0.655,2.43,0.0159,62.8,56.0,65.8,6.85,33.3,272.0,0.5,,,
2025-07-26 12:00:00+05:30,0.68,1.13,0.0133,73.8,74.0,68.3,7.2,32.6,243.0,0.375,,,
2025-07-26 13:00:00+05:30,0.69,1.93,0.0136,80.0,84.0,68.3,6.5,32.8,242.0,0.5,,,
2025-07-26 14:00:00+05:30,0.638,1.95,0.014,82.9,83.0,59.5,6.43,34.4,233.0,0.6,,,
2025-07-26 15:00:00+05:30,0.545,2.13,0.0119,79.7,56.0,55.8,6.78,34.2,223.0,0.6,,,
2025-07-26 16:00:00+05:30,0.505,1.75,0.011,84.9,33.0,60.3,6.23,33.0,222.0,0.65,,,
2025-07-26 17:00:00+05:30,0.49,1.08,0.0112,88.1,33.0,62.5,5.85,32.7,280.0,0.425,,,
2025-07-26 18:00:00+05:30,0.518,2.8,0.0114,91.7,39.0,64.0,5.93,32.5,267.0,0.4,,,
2025-07-26 19:00:00+05:30,0.598,1.9,0.0139,78.7,57.0,69.3,6.95,31.8,249.0,0.325,,,
2025-07-26 20:00:00+05:30,0.605,1.95,0.0161,60.1,79.0,74.3,6.63,30.8,274.0,0.3,,,
2025-07-26 21:00:00+05:30,0.585,1.9,0.0152,46.2,77.0,74.8,6.65,30.5,296.0,0.225,,,
2025-07-26 22:00:00+05:30,0.553,1.73,0.0133,34.7,62.0,76.8,5.85,30.2,297.0,0.225,,,
2025-07-26 23:00:00+05:30,0.573,2.28,0.0141,28.4,51.0,79.0,6.0,29.9,304.0,0.25,,,
2025-07-27 00:00:00+05:30,0.563,2.9,0.0135,29.0,56.0,80.3,6.13,29.7,271.0,0.333,,,
2025-07-27 01:00:00+05:30,0.455,3.15,0.0128,26.8,56.0,83.5,5.7,28.7,241.0,0.3,,,
2025-07-27 02:00:00+05:30,0.4,2.38,0.0117,17.6,85.0,85.8,5.83,28.5,266.0,0.3,,,
2025-07-27 03:00:00+05:30,0.4,1.6,0.0117,20.1,57.0,85.8,7.0,28.6,269.0,0.225,,,
2025-07-27 04:00:00+05:30,0.428,2.15,0.0145,18.4,50.0,86.0,5.85,28.6,266.0,0.275,,,
2025-07-27 05:00:00+05:30,0.43,3.6,0.0149,14.6,41.0,87.0,5.03,28.5,305.0,0.275,,,
2025-07-27 06:00:00+05:30,0.445,3.2,0.0151,13.6,38.0,86.5,5.9,28.7,287.0,0.3,,,
2025-07-27 07:00:00+05:30,0.43,2.55,0.0134,15.5,36.0,85.8,5.2,28.9,259.0,0.3,,,
2025-07-27 08:00:00+05:30,0.428,2.4,0.0153,16.2,42.0,83.3,6.28,29.4,266.0,0.3,,,
2025-07-27 09:00:00+05:30,0.485,3.83,0.0167,16.7,45.0,85.3,6.8,29.3,213.0,0.275,,,
2025-07-27 10:00:00+05:30,0.513,3.0,0.0144,26.0,53.0,76.0,6.85,31.2,211.0,0.8,,,
2025-07-27 11:00:00+05:30,0.465,1.5,0.0102,38.5,31.0,66.0,5.88,32.5,204.0,1.03,,,
2025-07-27 12:00:00+05:30,0.458,1.95,0.0099,46.6,30.0,61.8,5.45,33.5,227.0,0.75,,,
2025-07-27 13:00:00+05:30,0.445,1.08,0.00965,49.0,38.0,60.3,5.85,33.7,216.0,0.825,,,
2025-07-27 14:00:00+05:30,0.448,2.23,0.0111,59.5,38.0,52.8,5.73,35.4,199.0,0.875,,,
2025-07-27 15:00:00+05:30,0.453,2.3,0.012,71.4,41.0,58.0,6.0,34.0,205.0,0.725,,,
2025-07-27 16:00:00+05:30,0.483,1.2,0.0111,83.0,42.0,60.8,6.68,33.5,200.0,0.725,,,
2025-07-27 17:00:00+05:30,0.498,1.4,0.0117,88.0,47.0,61.8,5.98,33.0,175.0,0.775,,,
2025-07-27 18:00:00+05:30,0.515,1.57,0.0113,80.4,51.0,64.3,6.1,32.3,185.0,0.8,,,
2025-07-27 19:00:00+05:30,0.538,0.933,0.0122,74.9,52.0,68.3,6.73,31.5,206.0,0.8,,,
2025-07-27 20:00:00+05:30,0.58,1.85,0.0162,63.2,61.0,71.0,6.43,30.7,198.0,0.65,,,
2025-07-27 21:00:00+05:30,0.62,1.05,0.016,44.4,57.0,75.3,7.2,30.2,216.0,0.475,,,
2025-07-27 22:00:00+05:30,0.61,1.63,0.0154,37.3,80.0,77.5,7.3,29.8,198.0,0.525,,,
2025-07-27 23:00:00+05:30,0.62,2.2,0.0149,29.6,74.0,79.5,6.73,29.5,215.0,0.475,,,
2025-07-28 00:00:00+05:30,0.64,1.2,0.0154,26.3,72.0,80.3,7.6,29.3,198.0,0.633,,,
2025-07-28 01:00:00+05:30,0.725,1.4,0.015,26.0,73.0,82.0,5.75,29.0,186.0,0.65,,,
2025-07-28 02:00:00+05:30,0.67,2.4,0.0168,16.1,67.0,83.0,6.53,28.8,224.0,0.325,,,
2025-07-28 03:00:00+05:30,0.67,3.9,0.0199,16.1,59.0,84.5,5.6,28.6,249.0,0.4,,,
2025-07-28 04:00:00+05:30,0.67,3.08,0.0207,14.7,57.0,85.0,6.63,28.5,189.0,0.425,,,
2025-07-28 05:00:00+05:30,0.603,2.27,0.0144,21.1,57.0,85.0,6.87,28.4,199.0,0.433,,,
2025-07-28 06:00:00+05:30,0.58,1.4,0.0143,18.6,50.0,85.5,6.28,28.5,185.0,0.45,,,
2025-07-28 07:00:00+05:30,0.598,3.93,0.0184,15.0,47.0,84.3,6.58,29.0,236.0,0.45,,,
2025-07-28 08:00:00+05:30,0.65,3.65,0.0157,18.5,61.0,79.5,6.13,30.2,231.0,0.325,,,
2025-07-28 09:00:00+05:30,0.635,1.83,0.0121,26.1,70.0,76.0,6.8,30.7,294.0,0.3,,,
2025-07-28 10:00:00+05:30,0.63,2.45,0.0125,32.5,77.0,74.8,7.63,30.9,281.0,0.3,,,
2025-07-28 11:00:00+05:30,0.63,1.27,0.00983,44.5,73.0,69.0,6.83,32.5,274.0,0.35,,,
2025-07-28 12:00:00+05:30,0.598,1.97,0.00943,49.7,67.0,63.8,7.88,33.6,225.0,0.35,,,
2025-07-28 13:00:00+05:30,,,,53.3,66.0,63.3,,33.4,215.0,0.4,,,
2025-07-28 14:00:00+05:30,0.448,1.35,0.00935,57.2,51.0,66.0,8.15,32.7,196.0,0.325,,,
2025-07-28 15:00:00+05:30,0.503,1.78,0.0109,55.9,58.0,72.0,9.18,31.7,216.0,0.35,,,
2025-07-28 16:00:00+05:30,0.495,1.73,0.00978,51.5,68.0,69.5,8.05,32.3,215.0,0.325,,,
2025-07-28 17:00:00+05:30,0.493,2.43,0.0112,47.2,57.0,72.0,8.05,31.6,229.0,0.4,,,
2025-07-28 18:00:00+05:30,0.608,2.28,0.014,46.6,55.0,74.3,8.3,30.8,196.0,0.525,,,
2025-07-28 19:00:00+05:30,0.585,1.7,0.0175,47.2,51.0,75.5,7.73,30.7,280.0,0.275,,,
2025-07-28 20:00:00+05:30,0.608,2.13,0.0176,36.1,83.0,79.8,8.03,29.9,295.0,0.275,,,
2025-07-28 21:00:00+05:30,0.563,2.27,0.0143,30.9,70.0,80.8,6.85,29.6,273.0,0.35,,,
2025-07-28 22:00:00+05:30,0.558,2.25,0.0143,22.7,64.0,83.0,7.08,29.4,229.0,0.425,,,
2025-07-28 23:00:00+05:30,0.615,2.78,0.0173,20.9,61.0,83.8,7.33,29.1,175.0,0.5,,,
2025-07-29 00:00:00+05:30,0.71,1.45,0.0182,25.1,73.0,83.5,8.05,29.2,217.0,0.45,,,
2025-07-29 01:00:00+05:30,0.72,1.85,0.0156,27.8,69.0,84.5,7.35,28.9,216.0,0.5,,,
2025-07-29 02:00:00+05:30,0.695,2.45,0.0168,27.4,102.0,84.5,7.58,28.9,237.0,0.475,,,
2025-07-29 03:00:00+05:30,0.59,4.1,0.0161,25.2,75.0,83.8,8.0,29.0,275.0,0.525,,,
2025-07-29 04:00:00+05:30,0.558,2.23,0.0136,26.3,58.0,84.5,7.3,28.8,283.0,0.275,,,
2025-07-29 05:00:00+05:30,0.538,3.05,0.0133,22.8,53.0,85.3,7.33,28.5,284.0,0.225,,,
2025-07-29 06:00:00+05:30,0.52,2.13,0.0144,19.0,45.0,86.5,7.75,28.5,267.0,0.325,,,
2025-07-29 07:00:00+05:30,0.523,3.4,0.0175,18.2,42.0,85.3,8.13,28.8,302.0,0.325,,,
2025-07-29 08:00:00+05:30,0.525,3.4,0.0163,21.1,53.0,86.5,7.3,28.7,257.0,0.35,,,
2025-07-29 09:00:00+05:30,0.44,3.03,0.0131,19.0,50.0,92.0,6.23,28.4,289.0,0.475,,,
2025-07-29 10:00:00+05:30,0.455,3.0,0.0142,17.1,36.0,92.0,6.55,28.6,285.0,0.6,,,
2025-07-29 11:00:00+05:30,0.0,0.0,5e-05,6.7,,92.0,0.0,28.7,203.0,0.4,,,
2025-07-29 12:00:00+05:30,0.818,2.8,0.0061,16.9,59.0,88.0,4.45,29.1,196.0,0.475,,,
2025-07-29 13:00:00+05:30,0.668,3.18,0.0127,22.0,52.8,89.0,4.78,28.6,157.0,1.43,,,
2025-07-29 14:00:00+05:30,0.305,2.58,0.0145,26.1,29.0,89.0,3.85,28.2,209.0,0.975,,,
2025-07-29 15:00:00+05:30,0.203,3.83,0.0204,24.6,15.0,83.0,4.4,29.0,200.0,0.825,,,
2025-07-29 16:00:00+05:30,0.13,3.6,0.0198,30.1,17.8,77.5,5.03,29.7,196.0,0.775,,,
2025-07-29 17:00:00+05:30,0.153,2.0,0.0188,36.9,20.5,77.5,5.8,29.7,173.0,0.775,,,
2025-07-29 18:00:00+05:30,0.128,2.55,0.0203,36.4,31.8,78.3,5.53,29.7,176.0,0.775,,,
2025-07-29 19:00:00+05:30,0.095,1.93,0.0171,32.7,32.3,80.0,4.85,29.3,193.0,0.75,,,
2025-07-29 20:00:00+05:30,0.0925,2.23,0.0171,28.4,27.3,83.5,6.0,28.7,190.0,0.375,,,
2025-07-29 21:00:00+05:30,0.15,2.15,0.019,21.6,29.8,86.0,5.6,28.3,200.0,0.275,,,
2025-07-29 22:00:00+05:30,0.228,3.07,0.0209,15.5,36.3,86.8,5.78,28.4,167.0,0.4,,,
2025-07-29 23:00:00+05:30,0.393,3.85,0.0277,13.5,41.8,87.0,6.58,28.3,186.0,0.425,,,
2025-07-30 00:00:00+05:30,0.37,3.57,0.024,13.0,47.0,87.0,6.0,28.2,243.0,0.267,,,
2025-07-30 01:00:00+05:30,0.69,3.0,0.0225,12.0,41.0,87.0,5.5,28.4,126.0,0.4,,,
2025-07-30 02:00:00+05:30,0.675,4.88,0.0225,11.5,40.3,87.0,5.0,28.3,168.0,0.4,,,
2025-07-30 03:00:00+05:30,0.51,6.0,0.0198,12.5,37.3,87.0,3.7,28.3,219.0,0.325,,,
2025-07-30 04:00:00+05:30,0.48,3.85,0.0181,12.7,36.0,87.0,4.43,28.3,165.0,0.475,,,
2025-07-30 05:00:00+05:30,0.398,3.45,0.0163,13.4,38.0,87.0,4.95,28.2,185.0,0.55,,,
2025-07-30 06:00:00+05:30,0.37,3.78,0.0189,12.7,35.3,87.0,5.18,28.2,186.0,0.45,,,
2025-07-30 07:00:00+05:30,0.393,7.5,0.0206,12.6,37.3,86.5,6.03,28.4,188.0,0.625,,,
2025-07-30 08:00:00+05:30,0.42,5.43,0.0189,14.0,43.3,83.0,5.08,29.0,201.0,0.775,,,
2025-07-30 09:00:00+05:30,0.423,5.48,0.0183,16.0,49.0,80.0,5.6,29.7,206.0,0.95,,,
2025-07-30 10:00:00+05:30,0.42,4.63,0.0153,20.2,44.3,78.5,5.15,30.0,211.0,0.85,,,
2025-07-30 11:00:00+05:30,0.425,2.65,0.0142,23.6,40.5,77.0,5.25,30.5,199.0,1.1,,,
2025-07-30 12:00:00+05:30,0.42,3.23,0.0152,27.9,45.3,73.0,5.5,31.4,197.0,1.17,,,
2025-07-30 13:00:00+05:30,0.393,3.28,0.0143,33.0,46.0,74.0,4.95,31.0,197.0,0.925,,,
2025-07-30 14:00:00+05:30,0.368,1.88,0.0137,38.6,46.3,71.8,4.43,31.6,202.0,1.05,,,
2025-07-30 15:00:00+05:30,0.35,1.3,0.0116,39.5,46.5,73.8,4.48,31.1,205.0,0.775,,,
